codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0060,0179,0182,0501,0518,0519
06,San Fernando,001,0001 ,0001,345,20,0,11,0,3,15,46,16,139
06,San Fernando,001,0001 ,0002,344,17,5,8,1,3,13,54,6,139
06,San Fernando,001,0001 ,0003,344,14,0,9,1,7,15,60,6,140
06,San Fernando,001,0001 ,0004,345,15,1,14,2,3,19,56,11,149
06,San Fernando,001,0001 ,0005,345,1,14,18,5,3,12,49,9,132
06,San Fernando,001,0001 ,0006,345,19,2,10,2,2,8,48,8,141
06,San Fernando,001,0001 ,0007,345,13,4,12,1,3,8,65,14,123
06,San Fernando,001,0001 ,0008,345,0,0,16,1,4,7,67,11,137
06,San Fernando,001,0001 ,0009,344,17,4,11,2,4,18,73,7,125
06,San Fernando,001,0001 ,0010,344,20,3,9,4,8,7,48,13,150
06,San Fernando,001,0001 ,0011,344,2,5,18,0,3,11,50,9,149
06,San Fernando,001,0001 ,0012,344,16,9,8,1,2,12,51,17,134
06,San Fernando,001,0001 ,0013,344,12,2,9,0,1,15,64,10,141
06,San Fernando,001,0001 ,0014,344,13,2,13,3,4,12,58,10,128
06,San Fernando,001,0002 ,0015,336,16,5,16,3,7,14,43,13,120
06,San Fernando,001,0002 ,0016,336,8,2,15,2,4,9,58,15,128
06,San Fernando,001,0002 ,0017,335,9,4,17,2,2,10,67,11,126
06,San Fernando,001,0002 ,0018,334,9,2,12,1,5,6,52,8,153
06,San Fernando,001,0002 ,0019,335,1,2,11,1,4,11,63,7,162
06,San Fernando,001,0002 ,0020,335,2,3,13,1,0,9,51,12,148
06,San Fernando,001,0002 ,0021,335,12,6,10,0,1,11,54,14,140
06,San Fernando,001,0002 ,0022,335,21,0,13,1,0,4,49,16,145
06,San Fernando,001,0002 ,0023,335,3,6,19,0,0,10,52,13,131
06,San Fernando,001,0002 ,0024,335,16,7,15,1,3,8,53,12,132
06,San Fernando,001,0002 ,0025,335,16,2,10,2,4,11,60,18,122
06,San Fernando,001,0002 ,0026,333,0,0,15,1,3,14,51,14,127
06,San Fernando,001,0002 ,0027,334,5,2,11,2,4,6,52,14,148
06,San Fernando,001,0003 ,0028,343,20,2,9,2,8,4,53,20,129
06,San Fernando,001,0003 ,0029,343,0,0,18,7,2,7,57,10,145
06,San Fernando,001,0003 ,0030,343,7,6,9,1,4,14,57,7,149
06,San Fernando,001,0003 ,0031,342,13,0,9,2,4,8,48,9,148
06,San Fernando,001,0003 ,0032,343,18,4,15,0,5,8,58,6,155
06,San Fernando,001,0003 ,0033,343,18,1,17,1,5,13,62,11,137
06,San Fernando,001,0003 ,0034,343,17,6,16,3,8,19,39,7,132
06,San Fernando,001,0003 ,0035,343,14,2,19,4,3,9,31,10,154
06,San Fernando,001,0003 ,0036,342,25,6,22,4,6,13,58,5,123
06,San Fernando,001,0003 ,0037,341,9,7,18,3,2,9,69,8,125
06,San Fernando,001,0003 ,0038,342,16,2,18,4,6,6,56,15,136
06,San Fernando,001,0003 ,0039,342,11,3,18,6,7,10,48,12,133
06,San Fernando,001,0003 ,0040,342,17,5,22,4,3,3,54,13,131
06,San Fernando,001,0003 ,0041,342,11,3,11,0,1,7,58,10,147
06,San Fernando,001,0004 ,0042,338,27,4,10,2,11,5,61,15,125
06,San Fernando,001,0004 ,0043,338,16,3,14,2,6,10,69,10,129
06,San Fernando,001,0004 ,0044,338,17,0,14,7,5,7,49,14,127
06,San Fernando,001,0004 ,0045,338,6,2,14,1,8,8,58,10,128
06,San Fernando,001,0004 ,0046,338,14,0,14,5,4,5,56,0,145
06,San Fernando,001,0004 ,0047,337,14,2,15,4,5,7,72,4,122
06,San Fernando,001,0004 ,0048,338,18,5,17,1,2,5,52,17,132
06,San Fernando,001,0004 ,0049,337,15,1,7,5,5,4,51,13,144
06,San Fernando,001,0004 ,0050,338,21,2,12,3,8,6,55,8,134
06,San Fernando,001,0004 ,0051,338,13,4,15,0,5,8,52,10,159
06,San Fernando,001,0004 ,0052,338,21,3,8,1,0,7,64,19,131
06,San Fernando,001,0004 ,0053,339,13,3,16,2,3,10,77,9,122
06,San Fernando,001,0004 ,0054,338,13,8,8,3,1,14,56,11,133
06,San Fernando,001,0004 ,0055,338,6,2,13,1,3,6,61,13,125
06,San Fernando,001,0004 ,0056,337,0,8,11,1,3,11,62,14,132
06,San Fernando,001,0004 ,0057,337,4,5,14,0,2,5,61,19,130
06,San Fernando,001,0004 ,0058,337,18,7,13,1,6,11,54,10,143
06,San Fernando,001,0005A,0059,346,34,1,14,3,2,7,89,6,110
06,San Fernando,001,0005A,0060,347,16,3,18,1,2,8,99,6,118
06,San Fernando,001,0005A,0061,347,30,2,10,4,5,14,90,11,101
06,San Fernando,001,0005A,0062,347,2,2,10,5,5,9,86,5,114
06,San Fernando,001,0005A,0063,347,33,1,13,7,7,12,93,6,108
06,San Fernando,001,0005A,0064,347,29,3,17,2,5,8,83,10,106
06,San Fernando,001,0005A,0065,347,30,0,8,1,7,9,60,9,140
06,San Fernando,001,0005A,0066,346,0,5,17,3,3,5,105,7,93
06,San Fernando,001,0005A,0067,346,23,5,19,3,7,12,77,9,106
06,San Fernando,001,0005A,0068,346,29,4,15,7,2,7,85,8,112
06,San Fernando,001,0005A,0069,346,37,7,11,4,0,4,93,2,116
06,San Fernando,001,0005A,0070,346,23,4,18,2,6,8,83,8,126
06,San Fernando,001,0005A,0071,346,15,5,13,2,2,5,106,6,124
06,San Fernando,001,0005A,0072,346,16,3,11,3,4,5,100,9,124
06,San Fernando,001,0005A,0073,345,26,4,17,3,8,10,99,7,90
06,San Fernando,001,0005A,0074,346,6,7,21,1,4,8,94,8,84
06,San Fernando,001,0005A,0075,346,30,3,16,3,7,10,79,8,126
06,San Fernando,001,0005A,0076,346,3,7,17,1,3,8,83,6,122
06,San Fernando,001,0005A,0077,345,0,0,19,4,3,7,85,6,103
06,San Fernando,001,0005A,0078,345,0,0,26,1,2,4,71,11,122
06,San Fernando,001,0005A,0079,346,31,3,12,1,3,7,74,9,130
06,San Fernando,001,0005A,0080,346,25,7,12,2,3,5,90,11,118
06,San Fernando,001,0005A,0081,346,22,4,16,2,6,6,89,6,111
06,San Fernando,001,0005A,0082,346,25,5,18,8,4,12,82,8,111
06,San Fernando,001,0005B,0083,337,0,0,12,6,1,7,130,2,73
06,San Fernando,001,0005B,0084,337,1,5,11,1,1,3,146,3,73
06,San Fernando,001,0005B,0085,336,30,0,8,5,3,3,124,3,82
06,San Fernando,001,0005B,0086,337,0,0,13,3,3,6,117,2,80
06,San Fernando,001,0005B,0087,337,0,0,29,6,2,4,103,4,74
06,San Fernando,001,0005B,0088,337,5,5,18,3,1,8,104,0,80
06,San Fernando,001,0005B,0089,337,0,0,8,3,0,9,122,2,90
06,San Fernando,001,0005B,0090,337,32,0,10,8,2,7,120,1,85
06,San Fernando,001,0005B,0091,337,6,6,13,5,4,3,136,1,74
06,San Fernando,001,0005B,0092,337,35,1,15,0,3,9,121,4,89
06,San Fernando,001,0005B,0093,337,41,9,14,8,2,3,138,1,69
06,San Fernando,001,0005B,0094,337,1,6,23,4,0,4,109,4,103
06,San Fernando,001,0005B,0095,336,8,0,13,5,4,6,122,2,72
06,San Fernando,001,0005B,0096,336,33,0,22,6,3,3,120,1,79
06,San Fernando,001,0005B,0097,336,32,1,18,6,2,3,118,5,82
06,San Fernando,001,0005B,0098,336,29,9,21,2,2,7,112,3,75
06,San Fernando,001,0006 ,0099,347,17,6,22,0,3,5,73,8,126
06,San Fernando,001,0006 ,0100,347,3,7,14,3,2,6,83,4,130
06,San Fernando,001,0006 ,0101,347,14,4,14,5,4,5,77,5,120
06,San Fernando,001,0006 ,0102,346,28,6,11,1,2,5,76,7,129
