codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0033,0038,0082,0210,0503,0545,0546,0558
10,General Belgrano,001,0001 ,0001,325,5,9,2,5,3,5,48,72,61,29
10,General Belgrano,001,0001 ,0002,325,9,10,2,3,4,4,35,80,58,25
10,General Belgrano,001,0001 ,0003,325,4,8,2,2,4,5,42,77,65,30
10,General Belgrano,001,0001 ,0004,325,8,8,2,4,4,7,52,70,58,28
10,General Belgrano,001,0001 ,0005,325,4,6,4,2,4,8,44,57,64,30
10,General Belgrano,001,0001 ,0006,325,6,11,2,2,8,8,45,67,56,21
10,General Belgrano,001,0001 ,0007,325,10,10,2,3,1,4,39,73,83,14
10,General Belgrano,001,0001 ,0008,325,5,7,4,2,3,7,48,84,53,24
10,General Belgrano,001,0001 ,0009,324,4,8,3,7,1,4,34,84,65,21
10,General Belgrano,001,0001 ,0010,324,5,11,2,3,4,4,40,62,69,33
10,General Belgrano,001,0001 ,0011,324,2,8,0,0,1,2,36,101,47,33
10,General Belgrano,001,0001 ,0012,324,9,7,0,22,11,22,49,64,87,33
10,General Belgrano,001,0001 ,0013,324,3,4,0,4,2,9,42,62,71,34
10,General Belgrano,001,0001 ,0014,324,9,0,2,6,4,5,32,87,70,27
10,General Belgrano,001,0001 ,0015,324,8,9,1,4,5,3,39,69,59,24
10,General Belgrano,001,0001 ,0016,324,4,7,0,2,4,4,33,78,60,25
10,General Belgrano,001,0001 ,0017,324,3,13,0,6,4,9,35,83,56,24
10,General Belgrano,001,0001 ,0018,324,3,7,1,4,2,2,42,66,65,25
10,General Belgrano,001,0001 ,0019,324,12,9,1,8,4,10,42,62,55,29
10,General Belgrano,001,0001 ,0020,324,3,14,3,0,2,6,41,60,69,24
10,General Belgrano,001,0001 ,0021,324,6,5,0,0,3,2,43,67,79,22
10,General Belgrano,001,0001 ,0022,324,4,6,1,1,2,3,33,71,68,19
10,General Belgrano,001,0002 ,0023,307,7,2,0,1,4,6,24,132,49,15
10,General Belgrano,001,0002 ,0024,306,4,4,0,3,1,7,23,134,27,23
10,General Belgrano,001,0002 ,0025,307,6,3,2,3,2,7,18,132,36,21
10,General Belgrano,001,0002 ,0026,307,9,0,4,2,1,3,19,139,32,15
10,General Belgrano,001,0002 ,0027,307,3,5,1,2,2,4,14,122,36,18
10,General Belgrano,001,0002 ,0028,307,27,5,1,3,2,1,17,141,28,11
10,General Belgrano,001,0002 ,0029,307,10,4,5,2,2,1,16,131,43,17
10,General Belgrano,001,0003 ,0030,324,5,4,2,1,1,7,16,147,26,9
10,General Belgrano,001,0003 ,0031,324,4,4,1,2,3,5,18,150,14,13
10,General Belgrano,001,0003 ,0032,324,4,4,0,1,3,7,16,138,29,24
10,General Belgrano,001,0003 ,0033,324,4,3,0,3,1,6,21,147,34,14
10,General Belgrano,001,0003 ,0034,324,6,1,0,2,2,2,18,134,46,18
10,General Belgrano,001,0003 ,0035,323,7,0,0,2,3,12,24,143,31,7
10,General Belgrano,001,0003 ,0036,323,7,5,0,1,1,4,18,130,30,18
10,General Belgrano,001,0003 ,0037,323,13,0,2,4,2,3,17,151,26,12
10,General Belgrano,001,0004 ,0038,316,10,3,3,6,0,9,58,76,51,16
10,General Belgrano,001,0004 ,0039,316,6,3,1,2,5,4,43,95,56,31
10,General Belgrano,001,0004 ,0040,316,7,9,0,7,3,1,46,76,61,22
10,General Belgrano,001,0004 ,0041,315,9,8,0,5,7,4,37,63,63,21
10,General Belgrano,001,0004 ,0042,315,4,9,2,4,3,3,57,81,46,15
10,General Belgrano,001,0004 ,0043,315,7,4,6,4,5,1,75,68,59,15
10,General Belgrano,001,0004 ,0044,315,0,0,3,2,6,9,16,46,38,104
10,General Belgrano,001,0004 ,0045,315,7,11,1,3,6,5,51,87,46,21
10,General Belgrano,001,0004 ,0046,315,8,1,1,9,2,2,51,72,56,23
10,General Belgrano,001,0004 ,0047,315,6,9,2,6,5,5,47,80,52,17
10,General Belgrano,001,0004 ,0048,315,6,6,2,6,2,3,46,74,59,24
10,General Belgrano,001,0004 ,0049,315,6,8,1,0,2,7,59,69,62,20
10,General Belgrano,001,0004 ,0050,315,8,8,5,0,3,5,55,77,69,16
10,General Belgrano,001,0004 ,0051,315,11,3,3,5,2,6,56,58,59,27
10,General Belgrano,001,0004 ,0052,315,9,11,1,4,2,7,46,98,53,25
10,General Belgrano,001,0004 ,0053,315,8,5,1,6,1,4,43,74,73,20
10,General Belgrano,001,0004 ,0054,315,3,8,1,7,2,4,50,68,67,16
10,General Belgrano,001,0004 ,0055,315,2,3,3,7,5,5,32,89,59,31
10,General Belgrano,001,0004 ,0056,315,2,6,1,6,1,7,45,69,62,17
10,General Belgrano,001,0004 ,0057,315,6,7,1,4,3,4,41,80,63,18
10,General Belgrano,001,0005 ,0058,314,13,8,0,1,1,8,31,123,41,26
10,General Belgrano,001,0005 ,0059,314,12,13,0,11,1,5,28,131,39,18
10,General Belgrano,001,0005 ,0060,314,6,5,0,3,2,8,26,130,45,17
10,General Belgrano,001,0005 ,0061,314,5,2,1,1,5,5,24,114,56,18
10,General Belgrano,001,0005 ,0062,314,23,6,1,6,2,9,23,107,53,26
10,General Belgrano,001,0005 ,0063,314,0,0,0,0,0,0,0,0,0,0
10,General Belgrano,001,0005 ,0064,314,9,1,1,5,2,4,23,133,38,10
10,General Belgrano,001,0005 ,0065,314,7,4,1,2,4,8,32,94,47,25
10,General Belgrano,001,0005 ,0066,314,10,3,2,3,2,3,32,107,37,20
10,General Belgrano,001,0005 ,0067,314,11,7,2,4,2,5,30,89,56,20
10,General Belgrano,001,0005 ,0068,314,5,0,0,2,4,4,6,33,34,140
10,General Belgrano,001,0005 ,0069,314,2,7,0,4,0,8,20,124,43,12
10,General Belgrano,001,0005 ,0070,314,5,6,1,3,3,3,33,108,39,15
10,General Belgrano,001,0005 ,0071,314,4,3,0,1,1,6,32,133,39,17
10,General Belgrano,001,0005 ,0072,313,4,4,2,3,3,5,37,116,46,10
10,General Belgrano,001,0005 ,0073,313,4,6,1,2,0,6,38,109,57,12
10,General Belgrano,001,0006 ,0074,327,3,6,1,5,5,5,26,145,35,17
10,General Belgrano,001,0006 ,0075,327,7,5,0,2,2,7,32,118,52,28
10,General Belgrano,001,0006 ,0076,327,9,5,1,5,1,6,31,139,42,14
10,General Belgrano,001,0006 ,0077,327,4,5,1,5,3,3,33,142,29,20
10,General Belgrano,001,0006 ,0078,327,5,7,3,6,2,8,31,117,38,23
10,General Belgrano,001,0006 ,0079,326,6,2,0,5,3,9,34,123,47,16
10,General Belgrano,001,0006 ,0080,326,8,3,1,4,4,7,26,132,36,20
10,General Belgrano,001,0006 ,0081,325,4,3,3,4,1,5,25,131,39,24
10,General Belgrano,001,0006 ,0082,326,5,3,1,1,2,6,29,159,45,19
10,General Belgrano,001,0006 ,0083,326,5,3,1,3,3,6,34,145,37,17
10,General Belgrano,001,0006 ,0084,326,4,3,3,2,6,7,23,136,40,11
10,General Belgrano,001,0006 ,0085,326,11,5,1,4,3,9,27,138,35,16
10,General Belgrano,001,0006 ,0086,326,9,6,2,4,3,3,24,129,37,23
10,General Belgrano,001,0006 ,0087,326,4,3,2,2,1,6,26,149,42,14
10,General Belgrano,001,0006 ,0088,326,6,3,1,2,3,5,20,196,31,26
10,General Belgrano,001,0006 ,0089,326,5,6,1,1,3,7,25,144,39,17
10,General Belgrano,001,0006 ,0090,326,7,4,0,6,2,5,32,122,40,31
10,General Belgrano,001,0006 ,0091,326,3,8,1,2,2,4,35,127,45,23
10,General Belgrano,001,0006 ,0092,327,8,5,2,1,3,8,25,123,54,17
10,General Belgrano,001,0006 ,0093,326,14,4,1,5,4,5,46,125,23,14
10,General Belgrano,001,0006 ,0094,326,7,7,1,3,2,13,28,120,42,18
10,General Belgrano,001,0007 ,0095,329,8,6,0,5,4,5,60,92,44,31
10,General Belgrano,001,0007 ,0096,329,5,2,3,9,3,15,45,84,69,19
10,General Belgrano,001,0007 ,0097,329,3,2,0,2,2,5,45,108,68,19
10,General Belgrano,001,0007 ,0098,329,3,5,5,4,2,2,50,115,47,20
10,General Belgrano,001,0007 ,0099,329,8,6,0,5,6,13,46,108,53,22
