codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0003,0047,0054,0101,0187,0198
09,Formosa                                 ,001,0001 ,0001,432,6,4,4,113,12,3,121,27,10
09,Formosa                                 ,001,0001 ,0002,432,0,0,0,0,0,0,0,0,0
09,Formosa                                 ,001,0001 ,0003,432,0,0,0,0,0,0,0,0,0
09,Formosa                                 ,001,0001 ,0004,432,2,9,2,79,12,2,131,0,20
09,Formosa                                 ,001,0001 ,0005,432,3,8,5,92,15,2,0,34,14
09,Formosa                                 ,001,0001 ,0006,432,7,6,3,98,16,2,117,23,8
09,Formosa                                 ,001,0001 ,0007,432,4,2,4,90,14,2,137,23,4
09,Formosa                                 ,001,0001 ,0008,432,5,5,4,96,10,1,124,29,14
09,Formosa                                 ,001,0001 ,0009,432,36,6,3,90,4,4,133,9,11
09,Formosa                                 ,001,0001 ,0010,432,7,9,1,105,9,8,129,33,17
09,Formosa                                 ,001,0001 ,0011,432,8,11,2,113,16,2,114,19,5
09,Formosa                                 ,001,0001 ,0012,432,18,5,7,93,12,7,129,27,8
09,Formosa                                 ,001,0001 ,0013,432,18,8,5,110,13,1,119,29,9
09,Formosa                                 ,001,0001 ,0014,432,15,9,2,86,16,3,159,18,9
09,Formosa                                 ,001,0001 ,0015,432,6,10,5,105,15,3,137,15,12
09,Formosa                                 ,001,0001 ,0016,432,22,9,4,93,16,7,150,16,7
09,Formosa                                 ,001,0001 ,0017,432,28,0,3,92,9,5,118,21,10
09,Formosa                                 ,001,0001 ,0018,432,2,10,1,133,7,2,115,21,5
09,Formosa                                 ,001,0001 ,0019,431,15,5,4,77,13,0,125,40,10
09,Formosa                                 ,001,0001 ,0020,431,17,9,6,98,17,3,118,16,9
09,Formosa                                 ,001,0001 ,0470,436,27,6,2,65,12,2,109,44,18
09,Formosa                                 ,001,0001 ,0471,436,25,0,3,88,7,7,121,26,9
09,Formosa                                 ,001,0001 ,0472,436,26,10,3,85,19,2,110,32,9
09,Formosa                                 ,001,0001 ,0473,436,0,0,0,0,0,0,0,0,0
09,Formosa                                 ,001,0001 ,0474,436,7,4,5,74,11,9,118,31,15
09,Formosa                                 ,001,0001 ,0475,436,6,11,6,71,10,9,114,21,13
09,Formosa                                 ,001,0001 ,0476,436,5,11,2,77,10,5,131,22,14
09,Formosa                                 ,001,0001 ,0477,436,11,5,3,83,6,8,114,28,14
09,Formosa                                 ,001,0001 ,0478,436,0,0,0,0,0,0,0,0,0
09,Formosa                                 ,001,0001 ,0479,436,0,0,5,104,10,4,89,22,4
09,Formosa                                 ,001,0001 ,0480,436,19,5,4,76,13,5,108,30,18
09,Formosa                                 ,001,0001 ,0481,436,8,10,9,74,5,4,117,35,6
09,Formosa                                 ,001,0001 ,0482,436,7,1,2,76,7,4,126,32,16
09,Formosa                                 ,001,0001 ,0483,436,0,0,0,78,11,21,112,25,112
09,Formosa                                 ,001,0001 ,0484,436,3,10,2,92,7,8,103,21,11
09,Formosa                                 ,001,0001 ,0485,435,14,10,1,86,11,4,123,21,18
09,Formosa                                 ,001,0001 ,0486,435,18,4,4,64,7,5,101,49,14
09,Formosa                                 ,001,0001 ,0487,435,7,11,1,102,12,4,95,32,7
09,Formosa                                 ,001,0002 ,0021,399,4,2,4,113,10,4,97,25,7
09,Formosa                                 ,001,0002 ,0022,399,3,9,4,100,8,1,84,29,6
09,Formosa                                 ,001,0002 ,0023,399,17,5,3,110,12,5,86,25,5
09,Formosa                                 ,001,0002 ,0024,399,3,7,3,90,13,3,99,19,6
09,Formosa                                 ,001,0002 ,0025,399,4,7,2,112,13,5,82,13,6
09,Formosa                                 ,001,0002 ,0026,399,23,0,2,95,13,6,84,15,10
09,Formosa                                 ,001,0002 ,0027,398,22,0,4,97,17,6,89,16,8
09,Formosa                                 ,001,0002 ,0028,398,2,1,4,95,13,2,91,29,4
09,Formosa                                 ,001,0002 ,0029,398,26,1,3,93,15,2,90,25,6
09,Formosa                                 ,001,0002 ,0030,398,10,3,7,82,13,6,94,15,7
09,Formosa                                 ,001,0002 ,0488,416,16,4,1,83,17,7,97,27,3
09,Formosa                                 ,001,0002 ,0489,416,3,4,4,93,10,3,91,32,4
09,Formosa                                 ,001,0002 ,0490,416,5,10,3,96,8,8,80,20,8
09,Formosa                                 ,001,0002 ,0491,416,15,2,4,68,8,3,98,29,1
09,Formosa                                 ,001,0002 ,0492,416,17,8,4,90,17,6,76,28,3
09,Formosa                                 ,001,0002 ,0493,416,17,0,5,107,15,6,81,31,4
09,Formosa                                 ,001,0002 ,0494,416,6,5,3,73,6,5,94,27,5
09,Formosa                                 ,001,0002 ,0495,415,12,14,1,104,10,3,85,30,6
09,Formosa                                 ,001,0003 ,0031,433,4,4,2,105,8,1,136,35,12
09,Formosa                                 ,001,0003 ,0032,433,16,10,4,100,3,2,142,29,16
09,Formosa                                 ,001,0003 ,0033,433,12,1,2,80,6,4,159,35,11
09,Formosa                                 ,001,0003 ,0034,433,17,1,4,99,5,4,151,18,12
09,Formosa                                 ,001,0003 ,0035,433,2,15,3,77,6,1,162,31,10
09,Formosa                                 ,001,0003 ,0036,433,17,10,5,115,2,3,142,28,7
09,Formosa                                 ,001,0003 ,0037,433,25,11,3,118,3,2,139,23,6
09,Formosa                                 ,001,0003 ,0038,433,0,8,0,119,0,0,124,0,0
09,Formosa                                 ,001,0003 ,0039,433,7,4,6,96,3,4,160,21,13
09,Formosa                                 ,001,0003 ,0040,433,24,14,3,82,8,6,143,15,8
09,Formosa                                 ,001,0003 ,0041,433,7,9,1,120,5,2,132,23,4
09,Formosa                                 ,001,0003 ,0042,433,5,5,5,104,8,1,125,33,15
09,Formosa                                 ,001,0003 ,0043,433,9,6,4,105,6,1,130,22,19
09,Formosa                                 ,001,0003 ,0044,433,2,10,2,104,2,6,116,31,11
09,Formosa                                 ,001,0003 ,0045,433,10,23,1,96,12,7,129,37,22
09,Formosa                                 ,001,0003 ,0046,433,24,7,1,93,5,5,145,30,15
09,Formosa                                 ,001,0003 ,0047,433,7,10,5,92,5,4,149,23,19
09,Formosa                                 ,001,0003 ,0048,432,4,7,7,112,7,4,160,19,5
09,Formosa                                 ,001,0003 ,0049,432,22,13,1,98,6,3,144,16,18
09,Formosa                                 ,001,0003 ,0050,432,4,11,7,96,6,2,122,31,14
09,Formosa                                 ,001,0003 ,0051,432,15,6,4,88,3,3,155,19,8
09,Formosa                                 ,001,0003 ,0052,432,19,8,5,97,5,4,154,25,7
09,Formosa                                 ,001,0003 ,0053,432,0,0,9,110,5,2,127,31,7
09,Formosa                                 ,001,0003 ,0054,432,4,10,2,95,5,4,142,30,11
