codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0061,0324,0501,0514,0541,0550
22,Capital,001,0001 ,0001,350,17,1,10,7,8,100,103,2
22,Capital,001,0001 ,0002,351,3,5,25,6,10,99,77,6
22,Capital,001,0001 ,0003,351,2,3,20,5,24,86,104,6
22,Capital,001,0001 ,0004,351,4,5,20,5,10,88,105,2
22,Capital,001,0001 ,0005,351,7,3,24,3,17,61,124,3
22,Capital,001,0001 ,0006,351,6,5,9,9,9,84,100,5
22,Capital,001,0001 ,0007,351,8,8,19,4,18,79,110,4
22,Capital,001,0001 ,0008,349,4,1,13,7,19,80,105,5
22,Capital,001,0001 ,0009,350,6,6,20,9,8,70,120,4
22,Capital,001,0001 ,0010,190,0,5,9,1,5,42,62,0
22,Capital,001,0001 ,0011,189,4,2,11,3,1,38,73,1
22,Capital,001,0002 ,0012,350,6,4,17,5,15,74,135,2
22,Capital,001,0002 ,0013,350,7,7,25,8,14,74,126,2
22,Capital,001,0002 ,0014,350,3,6,16,3,15,74,116,5
22,Capital,001,0002 ,0015,350,18,5,10,6,17,73,116,2
22,Capital,001,0002 ,0016,350,3,2,18,2,19,78,128,7
22,Capital,001,0002 ,0017,349,14,5,8,2,17,70,141,5
22,Capital,001,0002 ,0018,349,11,4,16,8,18,64,138,2
22,Capital,001,0002 ,0019,351,4,3,16,0,13,72,131,0
22,Capital,001,0002 ,0020,351,4,3,18,2,15,77,113,4
22,Capital,001,0002 ,0021,350,23,5,25,1,21,59,130,3
22,Capital,001,0002 ,0022,350,0,0,23,2,20,81,111,1
22,Capital,001,0002 ,0023,350,4,4,13,3,13,69,149,7
22,Capital,001,0002 ,0024,350,13,4,19,7,18,70,122,0
22,Capital,001,0002 ,0025,67,2,1,5,0,8,17,26,0
22,Capital,001,0002A,0026,350,15,0,21,4,14,36,187,6
22,Capital,001,0002A,0027,350,20,5,20,4,19,32,179,1
22,Capital,001,0002A,0028,350,0,0,17,8,14,34,195,0
22,Capital,001,0002A,0029,350,19,3,21,7,18,48,165,7
22,Capital,001,0002A,0030,350,20,2,21,2,16,41,181,1
22,Capital,001,0002A,0031,351,6,4,28,5,16,42,173,2
22,Capital,001,0002A,0032,350,11,0,22,6,17,46,176,2
22,Capital,001,0002A,0033,350,0,0,0,0,0,0,0,0
22,Capital,001,0002A,0034,350,8,8,22,6,14,56,175,4
22,Capital,001,0002A,0035,350,15,3,22,2,14,33,180,4
22,Capital,001,0002A,0036,350,19,3,10,3,25,57,156,2
22,Capital,001,0002A,0037,350,19,7,13,4,10,27,191,4
22,Capital,001,0002A,0038,349,13,3,29,3,17,43,155,3
22,Capital,001,0002A,0039,350,15,4,18,5,15,36,167,8
22,Capital,001,0002A,0040,350,9,1,11,4,20,35,177,3
22,Capital,001,0002A,0041,350,10,3,15,4,23,31,176,2
22,Capital,001,0002A,0042,350,5,1,23,5,10,36,176,8
22,Capital,001,0002A,0043,350,17,7,15,4,19,37,170,6
22,Capital,001,0002A,0044,350,11,5,15,4,7,42,194,5
22,Capital,001,0002A,0045,350,9,10,12,5,16,37,196,6
22,Capital,001,0002A,0046,351,20,5,12,5,8,40,179,5
22,Capital,001,0002A,0047,350,4,7,16,5,13,21,212,4
22,Capital,001,0002A,0048,349,5,3,19,3,14,45,168,4
22,Capital,001,0002A,0049,350,4,4,31,3,15,59,148,2
22,Capital,001,0002A,0050,352,10,5,13,4,8,41,175,4
22,Capital,001,0002A,0051,349,10,2,17,3,17,55,167,5
22,Capital,001,0002A,0052,350,6,6,13,1,15,29,203,6
22,Capital,001,0002A,0053,350,13,5,22,6,19,35,179,2
22,Capital,001,0002A,0054,351,23,5,19,3,13,42,179,6
22,Capital,001,0002A,0055,348,29,2,20,2,16,48,151,6
22,Capital,001,0002A,0056,350,4,8,14,4,11,36,184,4
22,Capital,001,0002A,0057,351,15,7,17,9,16,40,177,3
22,Capital,001,0002A,0058,350,5,5,17,2,14,39,203,9
22,Capital,001,0002A,0059,351,14,1,21,5,10,47,167,9
22,Capital,001,0002A,0060,350,17,7,16,5,16,33,168,6
22,Capital,001,0002A,0061,350,4,5,29,7,4,41,171,0
22,Capital,001,0002A,0062,350,8,1,20,5,30,33,183,4
22,Capital,001,0002A,0063,351,16,10,22,8,18,53,150,1
22,Capital,001,0002A,0064,77,0,2,5,1,1,11,34,0
22,Capital,001,0003 ,0065,351,13,6,11,3,23,53,121,4
22,Capital,001,0003 ,0066,350,10,0,19,1,23,57,144,2
22,Capital,001,0003 ,0067,350,20,2,22,6,11,71,111,1
22,Capital,001,0003 ,0068,350,5,6,24,5,21,58,126,4
22,Capital,001,0003 ,0069,350,12,7,22,5,15,65,124,5
22,Capital,001,0003 ,0070,350,12,4,17,5,17,62,142,2
22,Capital,001,0003 ,0071,350,14,2,15,3,14,49,142,9
22,Capital,001,0003 ,0072,350,12,2,27,3,9,65,141,2
22,Capital,001,0003 ,0073,350,20,1,17,1,24,48,145,4
22,Capital,001,0003 ,0074,350,10,2,17,0,29,55,129,9
22,Capital,001,0003 ,0075,350,3,4,20,5,19,41,141,3
22,Capital,001,0003 ,0076,350,0,0,20,4,19,43,136,4
22,Capital,001,0003 ,0077,350,14,11,17,3,19,56,114,6
22,Capital,001,0003 ,0078,351,0,0,19,6,27,62,129,1
22,Capital,001,0003 ,0079,352,19,3,27,3,15,50,124,3
22,Capital,001,0003 ,0080,350,15,2,14,4,14,76,122,3
22,Capital,001,0003 ,0081,350,2,2,9,4,15,68,143,3
22,Capital,001,0003 ,0082,351,11,6,19,7,13,44,141,3
22,Capital,001,0003 ,0083,350,3,1,20,5,21,52,132,6
22,Capital,001,0003 ,0084,350,6,4,12,2,13,52,148,2
22,Capital,001,0003 ,0085,350,4,3,18,2,18,61,142,3
22,Capital,001,0003 ,0086,351,15,6,13,7,11,56,134,6
22,Capital,001,0003 ,0087,351,11,2,15,4,18,61,147,5
22,Capital,001,0003 ,0088,351,18,7,11,5,22,56,128,2
22,Capital,001,0003 ,0089,350,13,7,16,4,27,48,132,2
22,Capital,001,0003 ,0090,114,5,1,5,1,11,21,44,0
22,Capital,001,0003A,0091,350,9,3,30,8,16,69,123,1
22,Capital,001,0003A,0092,351,0,0,23,5,18,60,140,4
22,Capital,001,0003A,0093,350,9,3,20,4,13,51,158,7
22,Capital,001,0003A,0094,351,13,3,20,1,21,42,165,1
22,Capital,001,0003A,0095,350,3,3,16,4,37,67,104,7
22,Capital,001,0003A,0096,349,7,5,19,4,20,73,133,4
22,Capital,001,0003A,0097,350,16,5,23,2,17,66,118,6
22,Capital,001,0003A,0098,350,8,1,25,3,15,52,138,2
22,Capital,001,0003A,0099,352,2,4,23,5,26,52,145,3
22,Capital,001,0003A,0100,350,16,2,20,8,15,63,145,3
22,Capital,001,0003A,0101,350,11,0,16,3,15,56,149,6
22,Capital,001,0003A,0102,350,7,2,9,10,18,49,147,5
22,Capital,001,0003A,0103,350,5,4,27,5,20,67,112,3
22,Capital,001,0003A,0104,350,8,1,19,4,24,74,127,4
22,Capital,001,0003A,0105,350,11,5,27,5,19,57,125,6
22,Capital,001,0003A,0106,351,15,0,29,2,11,46,169,3
22,Capital,001,0003A,0107,350,15,2,15,5,12,79,133,2
22,Capital,001,0003A,0108,350,10,3,21,10,27,53,135,9
22,Capital,001,0003A,0109,351,2,5,20,7,18,55,150,1
22,Capital,001,0003A,0110,348,13,0,25,3,17,59,135,3
22,Capital,001,0003A,0111,259,7,0,20,0,18,46,89,1
22,Capital,001,0004 ,0112,351,13,0,17,4,16,38,183,5
22,Capital,001,0004 ,0113,350,19,6,14,4,23,34,171,2
22,Capital,001,0004 ,0114,350,13,0,16,6,18,34,193,2
22,Capital,001,0004 ,0115,350,9,2,23,3,24,24,192,3
22,Capital,001,0004 ,0116,351,12,8,18,5,18,39,199,3
22,Capital,001,0004 ,0117,350,19,0,27,4,22,27,180,0
