codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0061,0174,0502,0541,0558
22,Capital,001,0001 ,0001,350,17,2,9,3,110,117,13
22,Capital,001,0001 ,0002,350,1,2,5,1,131,93,16
22,Capital,001,0001 ,0003,350,17,2,12,9,110,104,20
22,Capital,001,0001 ,0004,350,16,2,12,6,98,103,23
22,Capital,001,0001 ,0005,350,17,0,3,9,120,99,16
22,Capital,001,0001 ,0006,350,10,2,6,8,115,102,21
22,Capital,001,0001 ,0007,350,13,1,7,8,115,87,20
22,Capital,001,0001 ,0008,350,17,1,9,4,84,131,14
22,Capital,001,0001 ,0009,195,6,2,8,1,67,52,9
22,Capital,001,0001 ,0010,196,7,1,6,2,61,64,11
22,Capital,001,0002 ,0011,350,9,2,7,3,110,111,21
22,Capital,001,0002 ,0012,350,4,0,6,10,81,121,33
22,Capital,001,0002 ,0013,350,15,3,8,9,86,111,28
22,Capital,001,0002 ,0014,350,13,1,7,7,124,90,32
22,Capital,001,0002 ,0015,350,3,1,6,0,97,115,30
22,Capital,001,0002 ,0016,350,17,3,5,4,90,100,36
22,Capital,001,0002 ,0017,350,10,0,8,7,94,112,25
22,Capital,001,0002 ,0018,350,10,0,11,4,104,108,22
22,Capital,001,0002 ,0019,350,2,6,15,2,90,118,27
22,Capital,001,0002 ,0020,350,5,3,9,7,104,104,27
22,Capital,001,0002 ,0021,350,8,0,6,6,116,86,41
22,Capital,001,0002 ,0022,311,10,2,4,1,104,97,18
22,Capital,001,0002A,0023,350,1,2,7,8,56,156,34
22,Capital,001,0002A,0024,350,16,3,5,12,52,163,29
22,Capital,001,0002A,0025,350,11,2,10,10,50,167,24
22,Capital,001,0002A,0026,351,15,3,8,9,45,153,38
22,Capital,001,0002A,0027,350,10,1,9,8,71,153,26
22,Capital,001,0002A,0028,350,28,2,12,5,62,141,32
22,Capital,001,0002A,0029,350,37,2,10,0,53,164,28
22,Capital,001,0002A,0030,350,26,3,0,1,44,177,25
22,Capital,001,0002A,0031,350,17,1,7,3,48,173,26
22,Capital,001,0002A,0032,350,11,0,10,6,69,151,27
22,Capital,001,0002A,0033,349,8,2,15,8,34,180,22
22,Capital,001,0002A,0034,350,3,0,15,7,68,148,20
22,Capital,001,0002A,0035,350,9,1,8,6,63,146,30
22,Capital,001,0002A,0036,350,34,1,0,1,54,149,22
22,Capital,001,0002A,0037,350,11,5,10,5,42,166,33
22,Capital,001,0002A,0038,351,13,2,12,8,60,156,22
22,Capital,001,0002A,0039,350,16,6,7,6,48,169,21
22,Capital,001,0002A,0040,349,31,4,4,5,48,153,37
22,Capital,001,0002A,0041,350,17,6,10,7,49,163,27
22,Capital,001,0002A,0042,350,13,3,5,10,58,169,25
22,Capital,001,0002A,0043,350,3,0,5,3,47,180,31
22,Capital,001,0002A,0044,350,3,2,10,3,80,135,22
22,Capital,001,0002A,0045,350,13,0,12,7,79,147,22
22,Capital,001,0002A,0046,351,12,3,4,5,72,166,28
22,Capital,001,0002A,0047,350,12,6,4,5,29,180,46
22,Capital,001,0002A,0048,350,4,4,4,3,61,177,29
22,Capital,001,0002A,0049,350,15,1,13,3,45,171,26
22,Capital,001,0002A,0050,350,15,3,13,6,64,142,31
22,Capital,001,0002A,0051,350,11,2,8,0,64,162,15
22,Capital,001,0002A,0052,350,21,0,7,0,74,154,21
22,Capital,001,0002A,0053,350,11,1,10,6,62,150,37
22,Capital,001,0002A,0054,351,18,3,6,0,60,158,34
22,Capital,001,0002A,0055,350,2,2,6,0,39,193,26
22,Capital,001,0002A,0056,350,10,1,8,6,59,162,18
22,Capital,001,0002A,0057,352,0,3,0,0,60,174,27
22,Capital,001,0002A,0058,157,1,2,6,2,26,62,9
22,Capital,001,0003 ,0059,351,3,2,5,7,99,101,27
22,Capital,001,0003 ,0060,350,10,2,6,6,83,122,47
22,Capital,001,0003 ,0061,350,16,1,10,4,89,111,31
22,Capital,001,0003 ,0062,350,15,2,7,8,98,118,31
22,Capital,001,0003 ,0063,350,16,2,5,8,98,117,25
22,Capital,001,0003 ,0064,350,13,1,3,5,89,130,27
22,Capital,001,0003 ,0065,350,19,3,10,4,87,114,21
22,Capital,001,0003 ,0066,350,24,5,8,67,94,75,30
22,Capital,001,0003 ,0067,350,13,1,7,2,88,126,27
22,Capital,001,0003 ,0068,350,2,4,5,5,53,113,38
22,Capital,001,0003 ,0069,350,6,8,11,9,75,120,36
22,Capital,001,0003 ,0070,350,17,3,12,9,91,90,25
22,Capital,001,0003 ,0071,350,19,3,6,7,100,92,29
22,Capital,001,0003 ,0072,350,4,1,8,4,89,108,21
22,Capital,001,0003 ,0073,350,14,2,7,4,101,117,17
22,Capital,001,0003 ,0074,350,20,0,7,7,95,107,23
22,Capital,001,0003 ,0075,350,0,0,0,0,0,0,0
22,Capital,001,0003 ,0076,350,18,1,7,7,79,119,27
22,Capital,001,0003 ,0077,350,14,0,3,13,85,111,20
22,Capital,001,0003 ,0078,350,11,8,9,6,100,102,21
22,Capital,001,0003 ,0079,350,17,2,1,0,80,126,23
22,Capital,001,0003 ,0080,350,10,2,11,5,80,95,30
22,Capital,001,0003 ,0081,350,10,5,10,6,86,102,26
22,Capital,001,0003 ,0082,117,3,0,6,1,29,31,10
22,Capital,001,0003A,0083,350,16,4,7,6,92,116,32
22,Capital,001,0003A,0084,350,17,1,13,7,92,120,27
22,Capital,001,0003A,0085,350,7,4,13,5,73,138,28
22,Capital,001,0003A,0086,350,33,2,1,1,65,135,42
22,Capital,001,0003A,0087,350,19,0,5,6,73,132,31
22,Capital,001,0003A,0088,350,26,0,10,7,81,115,24
22,Capital,001,0003A,0089,350,21,2,7,3,106,124,16
22,Capital,001,0003A,0090,350,2,1,5,8,69,134,31
22,Capital,001,0003A,0091,351,4,5,8,8,76,120,29
22,Capital,001,0003A,0092,350,13,1,3,6,85,132,31
22,Capital,001,0003A,0093,350,19,2,8,5,93,127,22
22,Capital,001,0003A,0094,350,2,6,14,5,80,110,30
22,Capital,001,0003A,0095,350,13,1,9,3,102,134,23
22,Capital,001,0003A,0096,351,19,1,11,4,78,122,25
22,Capital,001,0003A,0097,350,14,2,11,5,82,131,25
22,Capital,001,0003A,0098,350,20,3,11,8,89,109,28
22,Capital,001,0003A,0099,350,23,3,19,13,74,116,21
22,Capital,001,0003A,0100,350,16,1,6,4,75,130,18
22,Capital,001,0003A,0101,350,19,0,12,7,85,109,25
22,Capital,001,0003A,0102,230,8,0,4,7,54,94,9
22,Capital,001,0004 ,0103,350,5,0,8,2,29,177,45
22,Capital,001,0004 ,0104,350,12,3,0,0,25,196,39
22,Capital,001,0004 ,0105,350,23,3,3,8,32,186,32
22,Capital,001,0004 ,0106,350,0,0,0,0,0,0,0
22,Capital,001,0004 ,0107,351,10,2,4,13,36,204,28
22,Capital,001,0004 ,0108,350,18,2,6,6,19,196,27
22,Capital,001,0004 ,0109,350,14,2,7,5,26,206,21
22,Capital,001,0004 ,0110,350,10,2,6,5,33,180,44
22,Capital,001,0004 ,0111,350,16,1,11,8,34,179,40
22,Capital,001,0004 ,0112,352,19,2,6,4,33,195,36
22,Capital,001,0004 ,0113,350,13,0,6,10,29,200,33
22,Capital,001,0004 ,0114,351,11,4,8,5,29,175,40
22,Capital,001,0004 ,0115,350,15,3,10,8,31,177,39
22,Capital,001,0004 ,0116,350,19,2,4,3,28,203,34
22,Capital,001,0004 ,0117,350,19,2,9,5,31,162,36
22,Capital,001,0004 ,0118,350,28,5,7,10,17,189,35
