codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0038,0131,0161,0521,0524,0528
03,Capital,001,0001 ,0001,336,50,0,0,87,4,7,79,18
03,Capital,001,0001 ,0002,336,46,1,0,59,2,5,99,14
03,Capital,001,0001 ,0003,336,0,0,0,0,0,0,0,0
03,Capital,001,0001 ,0004,336,0,0,0,0,0,0,0,0
03,Capital,001,0001 ,0005,336,0,0,0,70,0,0,0,0
03,Capital,001,0001 ,0006,336,46,0,0,71,7,9,89,19
03,Capital,001,0001 ,0007,336,0,0,30,0,1,0,37,0
03,Capital,001,0001 ,0008,335,3,4,0,68,0,4,91,10
03,Capital,001,0002 ,0009,344,66,0,0,89,5,3,66,29
03,Capital,001,0002 ,0010,343,0,4,0,106,2,2,77,29
03,Capital,001,0002 ,0011,344,80,0,0,77,7,1,56,0
03,Capital,001,0002 ,0012,345,51,2,0,76,2,0,86,0
03,Capital,001,0002 ,0013,344,2,7,0,83,0,2,84,30
03,Capital,001,0002 ,0014,342,33,0,0,116,2,7,67,13
03,Capital,001,0002 ,0015,344,0,0,0,86,0,0,0,0
03,Capital,001,0002 ,0016,344,0,0,1,89,4,8,85,19
03,Capital,001,0002 ,0017,343,0,0,0,98,0,0,85,0
03,Capital,001,0002 ,0018,344,0,0,0,96,5,6,78,25
03,Capital,001,0002 ,0019,344,0,0,3,85,1,13,85,15
03,Capital,001,0002 ,0020,344,49,0,3,105,2,2,74,19
03,Capital,001,0002 ,0021,344,0,0,0,97,3,2,86,16
03,Capital,001,0002 ,0022,344,0,0,0,0,0,0,0,0
03,Capital,001,0002 ,0023,344,0,0,2,6,3,15,65,17
03,Capital,001,0002 ,0024,344,2,2,1,83,5,3,39,0
03,Capital,001,0002 ,0025,343,0,0,0,85,5,2,78,36
03,Capital,001,0002 ,0026,344,0,0,1,98,3,2,84,27
03,Capital,001,0002 ,0027,344,0,6,0,98,0,0,97,11
03,Capital,001,0002 ,0028,344,2,0,0,112,1,0,75,17
03,Capital,001,0002 ,0029,344,0,0,0,94,0,0,81,20
