codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0132,0137,0138,0145
02,Adolfo Alsina,001,0001 ,0001,350,46,0,76,4,4,40,122
02,Adolfo Alsina,001,0001 ,0002,348,35,1,65,10,0,26,150
02,Adolfo Alsina,001,0001 ,0003,351,28,0,74,7,3,30,138
02,Adolfo Alsina,001,0001 ,0004,349,29,1,85,9,3,27,115
02,Adolfo Alsina,001,0001 ,0005,349,38,1,104,8,6,19,101
02,Adolfo Alsina,001,0001 ,0006,349,29,0,79,14,3,24,129
02,Adolfo Alsina,001,0001 ,0007,350,45,0,79,4,4,19,127
02,Adolfo Alsina,001,0001 ,0008,349,49,0,88,9,4,23,117
02,Adolfo Alsina,001,0001 ,0009,349,39,2,67,11,3,26,134
02,Adolfo Alsina,001,0001 ,0010,350,43,0,83,5,4,22,127
02,Adolfo Alsina,001,0001 ,0011,351,26,0,77,3,3,35,136
02,Adolfo Alsina,001,0001 ,0012,349,36,3,76,15,2,22,121
02,Adolfo Alsina,001,0001 ,0013,350,25,0,87,8,6,40,132
02,Adolfo Alsina,001,0001 ,0014,349,40,0,73,9,3,34,134
02,Adolfo Alsina,001,0001 ,0015,351,43,0,88,8,3,34,104
02,Adolfo Alsina,001,0001 ,0016,350,35,3,60,10,1,27,127
02,Adolfo Alsina,001,0001 ,0017,347,45,0,55,7,3,24,140
02,Adolfo Alsina,001,0001 ,0018,351,38,0,75,6,0,38,125
02,Adolfo Alsina,001,0001 ,0019,348,37,0,64,12,3,27,146
02,Adolfo Alsina,001,0001 ,0020,350,35,0,80,6,4,30,119
02,Adolfo Alsina,001,0001 ,0021,348,32,1,71,9,3,38,122
02,Adolfo Alsina,001,0001 ,0022,350,36,0,77,8,6,36,122
02,Adolfo Alsina,001,0001 ,0023,349,52,0,57,3,8,34,125
02,Adolfo Alsina,001,0001 ,0024,352,43,0,78,6,7,36,120
02,Adolfo Alsina,001,0001 ,0025,350,32,0,60,17,5,21,136
02,Adolfo Alsina,001,0001 ,0026,269,39,0,58,7,3,23,84
02,Adolfo Alsina,001,0001 ,9001,70,0,0,0,0,0,0,0
02,Adolfo Alsina,001,0002 ,0027,89,7,0,6,2,1,11,28
02,Adolfo Alsina,001,0003 ,0028,350,26,0,82,7,3,48,115
02,Adolfo Alsina,001,0003 ,0029,350,287,3,89,3,5,42,135
02,Adolfo Alsina,001,0003 ,0030,350,31,0,73,4,4,44,122
02,Adolfo Alsina,001,0003 ,0031,350,21,0,71,7,2,51,130
02,Adolfo Alsina,001,0003 ,0032,350,32,0,78,5,5,37,131
02,Adolfo Alsina,001,0003 ,0033,350,42,0,69,7,4,24,138
02,Adolfo Alsina,001,0003 ,0034,350,29,0,80,4,2,37,127
02,Adolfo Alsina,001,0003 ,0035,350,52,0,82,8,6,40,97
02,Adolfo Alsina,001,0003 ,0036,322,28,0,63,7,4,33,111
02,Adolfo Alsina,001,0004 ,0037,54,2,0,6,0,0,4,16
02,Adolfo Alsina,001,0005 ,0038,350,16,0,40,3,2,22,196
