codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0503,0511,0518,0546,0574
02,Adolfo Alsina,001,0001 ,0001,351,23,2,13,33,127,18,59
02,Adolfo Alsina,001,0001 ,0002,350,18,2,4,39,160,10,47
02,Adolfo Alsina,001,0001 ,0003,350,19,0,4,22,145,22,61
02,Adolfo Alsina,001,0001 ,0004,350,6,2,7,25,142,14,61
02,Adolfo Alsina,001,0001 ,0005,351,21,5,7,33,91,21,76
02,Adolfo Alsina,001,0001 ,0006,350,48,0,3,23,139,19,65
02,Adolfo Alsina,001,0001 ,0007,350,38,0,7,26,110,29,55
02,Adolfo Alsina,001,0001 ,0008,351,21,5,5,29,145,16,60
02,Adolfo Alsina,001,0001 ,0009,350,22,0,8,21,139,15,53
02,Adolfo Alsina,001,0001 ,0010,350,21,0,9,19,147,18,72
02,Adolfo Alsina,001,0001 ,0011,350,0,0,8,24,142,18,65
02,Adolfo Alsina,001,0001 ,0012,350,19,6,3,21,122,24,69
02,Adolfo Alsina,001,0001 ,0013,350,13,4,2,19,164,21,53
02,Adolfo Alsina,001,0001 ,0014,350,21,2,7,26,143,18,65
02,Adolfo Alsina,001,0001 ,0015,350,0,20,3,27,152,16,55
02,Adolfo Alsina,001,0001 ,0016,350,26,0,4,36,114,15,62
02,Adolfo Alsina,001,0001 ,0017,350,26,0,6,23,160,22,30
02,Adolfo Alsina,001,0001 ,0018,352,18,0,12,25,156,11,50
02,Adolfo Alsina,001,0001 ,0019,350,26,0,4,25,140,14,68
02,Adolfo Alsina,001,0001 ,0020,350,29,1,4,27,148,21,44
02,Adolfo Alsina,001,0001 ,0021,350,16,1,3,30,150,17,64
02,Adolfo Alsina,001,0001 ,0022,351,16,0,7,25,143,18,61
02,Adolfo Alsina,001,0001 ,0023,350,15,2,8,35,154,18,46
02,Adolfo Alsina,001,0001 ,0024,350,15,2,5,36,144,13,57
02,Adolfo Alsina,001,0001 ,0025,350,13,0,12,28,148,19,52
02,Adolfo Alsina,001,0001 ,0026,350,17,0,2,24,136,16,60
02,Adolfo Alsina,001,0001 ,0027,139,10,0,1,8,52,3,36
02,Adolfo Alsina,001,0001 ,9001,77,0,0,0,0,0,0,0
02,Adolfo Alsina,001,0002 ,0028,55,0,0,0,3,23,2,2
02,Adolfo Alsina,001,0003 ,0029,350,11,1,6,35,146,11,64
02,Adolfo Alsina,001,0003 ,0030,351,18,0,6,29,159,10,64
02,Adolfo Alsina,001,0003 ,0031,350,8,2,3,28,168,21,58
02,Adolfo Alsina,001,0003 ,0032,350,7,3,4,29,169,9,55
02,Adolfo Alsina,001,0003 ,0033,350,9,0,6,33,166,15,51
02,Adolfo Alsina,001,0003 ,0034,350,5,0,6,31,173,10,51
02,Adolfo Alsina,001,0003 ,0035,351,7,2,4,26,168,5,64
02,Adolfo Alsina,001,0003 ,0036,350,14,0,7,33,146,16,63
02,Adolfo Alsina,001,0003 ,0037,310,10,0,4,24,148,9,46
02,Adolfo Alsina,001,0004 ,0038,41,0,0,0,6,12,0,0
02,Adolfo Alsina,001,0005 ,0039,350,6,0,5,19,194,11,31
02,Adolfo Alsina,001,0005 ,0040,350,8,0,3,22,177,4,34
02,Adolfo Alsina,001,0005 ,0041,350,13,0,0,21,187,3,42
02,Adolfo Alsina,001,0005 ,0042,76,1,0,0,4,48,4,6
02,Adolfo Alsina,001,0006 ,0043,82,3,0,3,17,34,1,10
02,Adolfo Alsina,001,0007 ,0044,350,15,0,7,46,129,9,61
02,Adolfo Alsina,001,0007 ,0045,226,9,0,3,20,89,10,31
02,Alberti,002,0010 ,0001,350,18,0,5,12,116,89,40
02,Alberti,002,0010 ,0002,350,18,0,7,19,155,65,28
02,Alberti,002,0010 ,0003,350,26,0,5,11,157,67,38
02,Alberti,002,0010 ,0004,350,17,4,4,10,157,65,26
02,Alberti,002,0010 ,0005,350,17,0,4,15,132,93,35
02,Alberti,002,0010 ,0006,350,0,0,0,0,0,0,0
02,Alberti,002,0010 ,0007,350,12,0,3,15,162,74,39
02,Alberti,002,0010 ,0008,350,15,0,4,21,140,73,40
02,Alberti,002,0010 ,0009,350,20,5,4,16,123,87,34
02,Alberti,002,0010 ,0010,350,18,1,3,16,165,66,27
02,Alberti,002,0010 ,0011,350,16,2,6,17,121,78,35
02,Alberti,002,0010 ,0012,350,12,1,6,9,140,76,43
02,Alberti,002,0010 ,0013,350,15,0,9,14,147,69,37
02,Alberti,002,0010 ,0014,350,29,0,3,20,136,76,42
02,Alberti,002,0010 ,0015,350,25,0,3,29,131,68,29
02,Alberti,002,0010 ,0016,350,18,0,5,19,118,98,45
02,Alberti,002,0010 ,0017,350,23,0,0,11,128,75,40
02,Alberti,002,0010 ,0018,350,24,0,4,11,132,74,41
02,Alberti,002,0010 ,0019,350,23,0,2,12,148,63,38
02,Alberti,002,0010 ,0020,350,22,0,3,19,141,83,26
02,Alberti,002,0010 ,0021,350,17,0,10,14,156,69,24
02,Alberti,002,0010 ,0022,198,12,0,5,6,94,32,12
02,Alberti,002,0010 ,9001,77,0,0,0,0,0,0,0
02,Alberti,002,0011 ,0023,350,7,0,5,13,59,146,71
02,Alberti,002,0011 ,0024,98,3,0,0,2,23,39,24
02,Alberti,002,0012 ,0025,287,16,0,4,11,95,76,40
02,Alberti,002,0013 ,0026,189,1,0,6,10,107,27,8
02,Alberti,002,0014 ,0027,350,20,0,5,11,155,85,24
02,Alberti,002,0014 ,0028,281,11,0,6,11,126,78,19
02,Alberti,002,0015 ,0029,107,3,0,1,0,27,42,20
02,Almirante Brown,003,0017 ,0001,350,1,1,19,18,164,16,65
02,Almirante Brown,003,0017 ,0002,350,3,0,13,29,180,8,58
02,Almirante Brown,003,0017 ,0003,350,6,2,22,15,170,10,64
02,Almirante Brown,003,0017 ,0004,350,0,2,14,25,183,6,58
02,Almirante Brown,003,0017 ,0005,350,5,0,30,18,164,8,58
02,Almirante Brown,003,0017 ,0006,351,3,1,28,28,161,7,49
02,Almirante Brown,003,0017 ,0007,350,2,1,17,25,181,11,46
02,Almirante Brown,003,0017 ,0008,350,7,1,16,23,182,9,49
02,Almirante Brown,003,0017 ,0009,350,3,4,15,22,178,8,48
02,Almirante Brown,003,0017 ,0010,351,0,3,15,14,192,9,43
02,Almirante Brown,003,0017 ,0011,350,2,0,18,21,184,10,48
02,Almirante Brown,003,0017 ,0012,350,3,0,15,21,173,15,61
02,Almirante Brown,003,0017 ,0013,350,3,4,16,20,173,13,47
02,Almirante Brown,003,0017 ,0014,350,0,2,18,19,178,13,52
02,Almirante Brown,003,0017 ,0015,350,0,4,12,14,173,20,54
02,Almirante Brown,003,0017 ,0016,350,3,7,14,22,188,9,44
02,Almirante Brown,003,0017 ,0017,350,2,5,16,17,171,12,57
02,Almirante Brown,003,0017 ,0018,350,5,1,17,24,171,10,50
02,Almirante Brown,003,0017 ,0019,350,2,3,25,17,179,11,44
02,Almirante Brown,003,0017 ,0020,350,3,2,14,21,200,7,46
02,Almirante Brown,003,0017 ,0021,350,7,0,15,12,161,12,55
02,Almirante Brown,003,0017 ,0022,350,5,2,16,10,195,9,41
02,Almirante Brown,003,0017 ,0023,350,0,3,22,13,186,8,44
02,Almirante Brown,003,0017 ,0024,350,8,0,11,31,182,10,39
02,Almirante Brown,003,0017 ,0025,350,7,0,18,34,153,9,60
02,Almirante Brown,003,0017 ,0026,350,2,0,21,16,184,12,47
02,Almirante Brown,003,0017 ,0027,350,6,0,8,22,174,11,53
02,Almirante Brown,003,0017 ,0028,350,1,4,15,22,190,7,51
02,Almirante Brown,003,0017 ,0029,350,4,3,22,29,164,14,54
02,Almirante Brown,003,0017 ,0030,351,6,6,12,20,165,6,61
02,Almirante Brown,003,0017 ,0031,350,3,2,23,19,177,7,49
02,Almirante Brown,003,0017 ,0032,350,14,0,18,20,175,8,56
02,Almirante Brown,003,0017 ,0033,350,7,0,14,22,162,15,56
02,Almirante Brown,003,0017 ,0034,351,3,6,15,12,182,13,35
02,Almirante Brown,003,0017 ,0035,350,5,1,11,10,176,15,72
02,Almirante Brown,003,0017 ,0036,350,3,2,16,27,184,9,40
02,Almirante Brown,003,0017 ,0037,350,1,2,20,20,176,11,33
02,Almirante Brown,003,0017 ,0038,350,0,4,21,11,166,10,60
02,Almirante Brown,003,0017 ,0039,350,1,0,20,15,157,16,60
02,Almirante Brown,003,0017 ,0040,350,4,0,18,16,181,6,56
02,Almirante Brown,003,0017 ,0041,350,4,0,18,25,175,9,54
02,Almirante Brown,003,0017 ,0042,350,1,5,13,17,184,11,47
02,Almirante Brown,003,0017 ,0043,350,3,1,18,24,185,13,47
02,Almirante Brown,003,0017 ,0044,350,3,0,22,21,186,9,50
02,Almirante Brown,003,0017 ,0045,350,5,2,13,20,173,11,51
02,Almirante Brown,003,0017 ,0046,350,2,1,22,16,186,5,62
02,Almirante Brown,003,0017 ,0047,351,3,0,13,18,166,11,60
02,Almirante Brown,003,0017 ,0048,351,1,3,14,22,168,8,57
02,Almirante Brown,003,0017 ,0049,351,2,3,11,17,183,14,44
02,Almirante Brown,003,0017 ,0050,350,4,2,9,22,168,11,63
02,Almirante Brown,003,0017 ,0051,350,4,0,23,16,177,13,52
02,Almirante Brown,003,0017 ,0052,350,5,0,15,20,181,14,59
02,Almirante Brown,003,0017 ,0053,350,5,4,16,25,157,17,57
02,Almirante Brown,003,0017 ,0054,350,7,3,11,19,167,11,54
02,Almirante Brown,003,0017 ,0055,350,2,1,18,14,186,3,55
02,Almirante Brown,003,0017 ,0056,350,2,2,21,20,157,12,61
02,Almirante Brown,003,0017 ,0057,350,4,2,27,18,155,9,63
02,Almirante Brown,003,0017 ,0058,350,2,0,10,15,186,10,59
02,Almirante Brown,003,0017 ,0059,351,3,1,13,20,178,8,43
02,Almirante Brown,003,0017 ,0060,350,11,0,13,23,169,7,54
02,Almirante Brown,003,0017 ,0061,350,3,2,8,26,182,13,47
02,Almirante Brown,003,0017 ,0062,350,6,2,12,20,180,9,49
02,Almirante Brown,003,0017 ,0063,350,3,4,13,22,184,11,51
02,Almirante Brown,003,0017 ,0064,350,5,0,17,17,187,5,48
02,Almirante Brown,003,0017 ,0065,350,7,8,19,13,169,10,65
02,Almirante Brown,003,0017 ,0066,350,0,2,20,30,172,7,49
02,Almirante Brown,003,0017 ,0067,350,5,0,13,20,169,17,67
02,Almirante Brown,003,0017 ,0068,350,8,1,12,18,165,7,69
02,Almirante Brown,003,0017 ,0069,184,2,1,12,8,94,2,27
02,Almirante Brown,003,0017 ,0070,184,4,1,12,9,84,10,26
02,Almirante Brown,003,0017 ,9001,386,0,0,0,0,0,0,0
02,Almirante Brown,003,0017 ,9002,386,0,0,0,0,0,0,0
02,Almirante Brown,003,0017 ,9003,385,0,0,0,0,0,0,0
02,Almirante Brown,003,0018 ,0071,350,7,5,17,22,117,16,104
02,Almirante Brown,003,0018 ,0072,350,9,5,19,33,114,22,96
02,Almirante Brown,003,0018 ,0073,350,2,11,14,25,100,18,107
02,Almirante Brown,003,0018 ,0074,350,9,5,22,28,95,16,113
02,Almirante Brown,003,0018 ,0075,350,16,4,16,40,106,10,120
02,Almirante Brown,003,0018 ,0076,350,7,9,19,38,93,13,116
02,Almirante Brown,003,0018 ,0077,351,3,8,30,35,95,14,93
02,Almirante Brown,003,0018 ,0078,350,9,2,18,24,99,15,116
02,Almirante Brown,003,0018 ,0079,350,5,4,19,26,114,16,105
02,Almirante Brown,003,0018 ,0080,352,2,4,13,31,117,18,107
