codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0501,0505,0507,0510,0513,0514
02,Adolfo Alsina,001,0001 ,0001,352,12,2,83,10,23,82,1,79
02,Adolfo Alsina,001,0001 ,0002,350,14,3,69,1,24,106,1,64
02,Adolfo Alsina,001,0001 ,0003,351,11,0,71,3,20,93,5,79
02,Adolfo Alsina,001,0001 ,0004,351,11,2,96,3,13,82,2,57
02,Adolfo Alsina,001,0001 ,0005,353,6,4,109,2,14,65,2,73
02,Adolfo Alsina,001,0001 ,0006,350,0,0,91,3,15,81,1,83
02,Adolfo Alsina,001,0001 ,0007,350,12,9,88,1,28,79,3,62
02,Adolfo Alsina,001,0001 ,0008,351,14,2,68,8,14,119,5,53
02,Adolfo Alsina,001,0001 ,0009,352,12,2,59,5,20,91,7,81
02,Adolfo Alsina,001,0001 ,0010,351,9,0,78,6,15,100,7,63
02,Adolfo Alsina,001,0001 ,0011,349,15,0,86,3,23,91,7,56
02,Adolfo Alsina,001,0001 ,0012,353,9,0,89,3,19,82,5,74
02,Adolfo Alsina,001,0001 ,0013,352,21,0,63,9,16,103,3,68
02,Adolfo Alsina,001,0001 ,0014,350,4,0,81,4,33,103,1,52
02,Adolfo Alsina,001,0001 ,0015,351,18,0,79,7,12,83,8,54
02,Adolfo Alsina,001,0001 ,0016,350,16,0,66,6,20,96,2,67
02,Adolfo Alsina,001,0001 ,0017,350,8,1,57,7,17,93,2,76
02,Adolfo Alsina,001,0001 ,0018,351,12,2,106,2,12,88,6,56
02,Adolfo Alsina,001,0001 ,0019,353,10,3,84,9,18,79,0,67
02,Adolfo Alsina,001,0001 ,0020,351,6,5,103,3,18,79,2,64
02,Adolfo Alsina,001,0001 ,0021,350,6,6,75,7,21,82,6,73
02,Adolfo Alsina,001,0001 ,0022,351,21,0,88,6,29,78,7,55
02,Adolfo Alsina,001,0001 ,0023,353,6,5,79,3,20,75,4,74
02,Adolfo Alsina,001,0001 ,0024,350,9,1,75,5,21,91,5,76
02,Adolfo Alsina,001,0001 ,0025,203,2,3,52,4,15,55,0,22
02,Adolfo Alsina,001,0001 ,0026,203,10,0,45,3,13,52,2,45
02,Adolfo Alsina,001,0002 ,0027,101,0,0,12,0,6,18,0,24
02,Adolfo Alsina,001,0003 ,0028,351,18,0,92,9,23,99,4,41
02,Adolfo Alsina,001,0003 ,0029,349,5,0,98,1,16,93,1,57
02,Adolfo Alsina,001,0003 ,0030,355,16,0,84,2,15,112,0,61
02,Adolfo Alsina,001,0003 ,0031,349,1,0,87,6,13,104,0,67
02,Adolfo Alsina,001,0003 ,0032,352,0,0,98,3,17,82,2,61
02,Adolfo Alsina,001,0003 ,0033,352,6,0,71,4,18,91,1,85
02,Adolfo Alsina,001,0003 ,0034,353,12,0,96,4,11,98,3,56
02,Adolfo Alsina,001,0003 ,0035,353,11,0,106,2,19,84,5,39
02,Adolfo Alsina,001,0003 ,0036,350,15,0,80,2,14,108,0,47
02,Adolfo Alsina,001,0004 ,0037,64,3,0,5,0,4,20,0,4
02,Adolfo Alsina,001,0005 ,0038,356,13,0,32,0,19,79,3,122
02,Adolfo Alsina,001,0005 ,0039,352,20,0,41,1,28,79,2,91
02,Adolfo Alsina,001,0005 ,0040,351,20,0,29,2,26,78,0,120
02,Adolfo Alsina,001,0005 ,0041,242,7,0,28,3,11,53,2,80
02,Adolfo Alsina,001,0006 ,0042,93,0,0,11,2,8,13,0,43
02,Adolfo Alsina,001,0007 ,0043,350,8,0,46,4,25,88,4,92
02,Adolfo Alsina,001,0007 ,0044,272,12,0,48,4,14,54,2,77
02,Alberti,002,0010 ,0001,350,14,3,81,2,17,90,2,77
02,Alberti,002,0010 ,0002,352,13,0,79,5,12,82,3,91
02,Alberti,002,0010 ,0003,350,9,0,92,2,12,92,4,97
02,Alberti,002,0010 ,0004,351,0,0,70,4,13,102,2,91
02,Alberti,002,0010 ,0005,354,13,0,84,6,16,83,5,87
02,Alberti,002,0010 ,0006,357,6,4,94,7,12,94,7,75
02,Alberti,002,0010 ,0007,352,7,0,75,5,17,118,4,84
02,Alberti,002,0010 ,0008,350,4,2,89,2,12,94,1,89
02,Alberti,002,0010 ,0009,348,15,0,77,2,18,86,4,89
02,Alberti,002,0010 ,0010,353,7,0,67,1,18,91,3,105
02,Alberti,002,0010 ,0011,350,8,0,75,12,18,106,2,71
02,Alberti,002,0010 ,0012,350,9,0,82,8,18,103,2,73
02,Alberti,002,0010 ,0013,349,9,0,71,2,12,113,5,86
02,Alberti,002,0010 ,0014,355,18,0,91,5,10,87,1,85
02,Alberti,002,0010 ,0015,354,6,0,86,2,15,106,1,92
02,Alberti,002,0010 ,0016,351,10,0,89,7,18,91,2,86
02,Alberti,002,0010 ,0017,354,7,2,98,5,10,109,3,70
02,Alberti,002,0010 ,0018,352,16,0,76,3,13,96,5,91
02,Alberti,002,0010 ,0019,352,5,1,75,4,11,113,1,76
02,Alberti,002,0010 ,0020,347,5,7,69,8,22,93,3,41
02,Alberti,002,0010 ,0021,268,11,0,39,10,9,94,2,54
02,Alberti,002,0011 ,0022,353,7,1,183,1,3,71,2,42
02,Alberti,002,0011 ,0023,78,1,0,39,0,3,16,0,11
02,Alberti,002,0012 ,0024,340,10,0,109,3,16,88,6,55
02,Alberti,002,0013 ,0025,172,0,1,36,1,7,49,1,51
02,Alberti,002,0014 ,0026,350,7,0,101,4,27,73,6,82
02,Alberti,002,0014 ,0027,286,3,5,79,2,9,91,2,55
02,Alberti,002,0015 ,0028,100,0,0,55,0,2,18,0,5
02,Almirante Brown,003,0017 ,0001,351,6,5,59,18,11,132,2,48
02,Almirante Brown,003,0017 ,0002,350,1,1,52,15,21,128,3,74
02,Almirante Brown,003,0017 ,0003,350,0,0,55,24,12,122,1,65
02,Almirante Brown,003,0017 ,0004,350,0,4,54,19,15,112,8,73
02,Almirante Brown,003,0017 ,0005,350,2,2,53,16,7,138,3,68
02,Almirante Brown,003,0017 ,0006,350,1,2,41,20,14,123,2,83
02,Almirante Brown,003,0017 ,0007,352,3,2,53,20,15,128,2,54
02,Almirante Brown,003,0017 ,0008,352,5,2,42,19,9,134,1,82
02,Almirante Brown,003,0017 ,0009,351,2,6,51,17,11,124,5,75
02,Almirante Brown,003,0017 ,0010,352,7,0,47,16,19,109,1,70
02,Almirante Brown,003,0017 ,0011,350,6,2,40,16,17,132,1,75
02,Almirante Brown,003,0017 ,0012,353,269,5,53,13,11,124,5,63
02,Almirante Brown,003,0017 ,0013,353,3,1,51,23,12,125,2,67
02,Almirante Brown,003,0017 ,0014,351,5,6,39,24,12,115,2,83
02,Almirante Brown,003,0017 ,0015,351,0,3,44,20,10,124,6,81
02,Almirante Brown,003,0017 ,0016,350,4,8,52,15,19,121,1,70
02,Almirante Brown,003,0017 ,0017,350,8,0,41,17,13,116,3,84
02,Almirante Brown,003,0017 ,0018,350,7,0,54,16,4,120,1,81
02,Almirante Brown,003,0017 ,0019,350,4,0,37,23,13,129,3,79
02,Almirante Brown,003,0017 ,0020,351,4,0,42,26,14,115,3,81
02,Almirante Brown,003,0017 ,0021,353,4,8,38,9,18,122,1,90
02,Almirante Brown,003,0017 ,0022,351,3,2,52,14,10,126,2,58
02,Almirante Brown,003,0017 ,0023,346,9,4,42,14,15,101,0,93
02,Almirante Brown,003,0017 ,0024,351,0,6,50,23,25,111,5,73
02,Almirante Brown,003,0017 ,0025,352,2,1,43,15,15,122,2,78
02,Almirante Brown,003,0017 ,0026,351,3,0,53,23,7,112,1,89
02,Almirante Brown,003,0017 ,0027,352,3,2,40,16,12,134,1,72
02,Almirante Brown,003,0017 ,0028,351,12,0,49,18,9,121,4,60
02,Almirante Brown,003,0017 ,0029,349,3,2,60,14,13,98,4,86
02,Almirante Brown,003,0017 ,0030,351,0,9,51,16,13,135,2,57
02,Almirante Brown,003,0017 ,0031,349,6,2,47,22,18,132,2,64
02,Almirante Brown,003,0017 ,0032,351,4,1,56,21,16,113,4,72
02,Almirante Brown,003,0017 ,0033,351,2,1,47,23,10,143,0,69
02,Almirante Brown,003,0017 ,0034,351,3,4,51,16,12,126,4,66
02,Almirante Brown,003,0017 ,0035,350,1,5,41,20,16,123,4,67
02,Almirante Brown,003,0017 ,0036,351,1,4,53,12,17,120,3,69
02,Almirante Brown,003,0017 ,0037,352,6,0,54,12,13,100,4,99
02,Almirante Brown,003,0017 ,0038,353,2,4,46,14,11,132,3,79
02,Almirante Brown,003,0017 ,0039,355,2,7,47,21,10,109,2,80
02,Almirante Brown,003,0017 ,0040,349,1,3,43,22,19,112,4,62
02,Almirante Brown,003,0017 ,0041,352,3,2,40,31,4,118,4,71
02,Almirante Brown,003,0017 ,0042,351,2,4,45,19,21,125,3,71
02,Almirante Brown,003,0017 ,0043,350,3,4,46,20,16,133,2,69
02,Almirante Brown,003,0017 ,0044,349,5,0,51,16,15,122,6,68
02,Almirante Brown,003,0017 ,0045,351,2,5,42,22,18,128,4,77
02,Almirante Brown,003,0017 ,0046,350,3,0,41,28,19,130,0,68
02,Almirante Brown,003,0017 ,0047,351,4,0,49,20,17,106,5,78
02,Almirante Brown,003,0017 ,0048,351,5,0,63,26,15,117,2,71
02,Almirante Brown,003,0017 ,0049,351,13,4,58,4,17,120,0,53
02,Almirante Brown,003,0017 ,0050,351,3,1,52,15,11,125,3,70
02,Almirante Brown,003,0017 ,0051,350,3,1,39,13,10,129,4,74
02,Almirante Brown,003,0017 ,0052,350,3,2,46,20,15,126,4,67
02,Almirante Brown,003,0017 ,0053,352,9,3,59,11,16,120,3,55
02,Almirante Brown,003,0017 ,0054,350,7,4,49,25,9,127,7,70
02,Almirante Brown,003,0017 ,0055,352,5,3,51,18,18,113,4,84
02,Almirante Brown,003,0017 ,0056,350,5,2,57,21,13,130,4,55
02,Almirante Brown,003,0017 ,0057,350,3,0,54,11,21,109,7,68
02,Almirante Brown,003,0017 ,0058,349,7,2,51,20,13,127,1,60
02,Almirante Brown,003,0017 ,0059,351,5,0,59,8,22,129,3,50
02,Almirante Brown,003,0017 ,0060,350,3,2,63,14,20,120,4,65
02,Almirante Brown,003,0017 ,0061,352,3,3,47,15,19,16,1,67
02,Almirante Brown,003,0017 ,0062,352,4,2,51,17,14,141,1,56
