codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0201,0217,0502,0503,0543,0567,0578
04,Capital,001,0001 ,0001,343,4,0,6,14,131,14,27,8,27
04,Capital,001,0001 ,0002,343,3,1,8,29,121,9,22,4,31
04,Capital,001,0001 ,0003,343,3,3,9,17,133,12,28,9,17
04,Capital,001,0001 ,0004,343,1,1,6,16,132,14,28,8,25
04,Capital,001,0001 ,0005,342,3,2,7,11,143,8,24,6,35
04,Capital,001,0001 ,0006,343,3,1,10,18,123,15,18,7,22
04,Capital,001,0001 ,0007,343,2,0,4,21,130,12,28,7,21
04,Capital,001,0001 ,0008,342,1,1,4,17,129,15,31,9,28
04,Capital,001,0001 ,0009,343,4,5,2,13,121,9,23,9,30
04,Capital,001,0001 ,0010,343,4,4,9,11,122,11,28,6,24
04,Capital,001,0001 ,0011,343,2,1,5,9,147,14,30,8,18
04,Capital,001,0001 ,0012,343,0,2,3,15,123,10,27,15,27
04,Capital,001,0001 ,0013,343,0,0,7,11,141,21,26,7,26
04,Capital,001,0001 ,0014,343,2,3,6,16,138,11,31,10,29
04,Capital,001,0001 ,0015,343,0,2,6,14,135,13,23,5,30
04,Capital,001,0001 ,0016,343,0,1,7,12,139,5,26,4,23
04,Capital,001,0001 ,0017,343,2,2,6,12,121,12,28,4,23
04,Capital,001,0001 ,0018,343,1,3,7,19,131,9,29,3,25
04,Capital,001,0001 ,0019,343,1,0,6,19,119,19,27,12,19
04,Capital,001,0001 ,0020,343,7,5,2,22,131,11,28,8,26
04,Capital,001,0001 ,0021,344,3,2,5,20,118,9,29,7,36
04,Capital,001,0001 ,0022,342,0,0,0,0,0,0,0,0,0
04,Capital,001,0001 ,0023,342,4,5,14,15,121,13,28,7,19
04,Capital,001,0001 ,0024,342,1,4,8,10,124,13,22,8,24
04,Capital,001,0001 ,0025,342,1,5,9,12,113,10,34,9,33
04,Capital,001,0001 ,0026,343,1,1,7,17,123,9,24,7,32
04,Capital,001,0001 ,0027,342,3,5,5,21,121,14,30,7,35
04,Capital,001,0001 ,0028,342,0,2,12,15,123,12,20,10,24
04,Capital,001,0001 ,0029,343,0,6,6,24,158,16,19,3,18
04,Capital,001,0001 ,0030,342,1,5,8,17,122,16,24,3,35
04,Capital,001,0001 ,0031,342,1,1,3,16,125,11,25,10,29
04,Capital,001,0001 ,0032,341,0,2,9,16,132,12,24,9,26
04,Capital,001,0001 ,0033,342,2,5,3,18,126,10,31,5,36
04,Capital,001,0001 ,0034,342,3,5,9,21,108,16,37,7,31
04,Capital,001,0001 ,0035,342,2,1,15,10,125,9,36,9,31
04,Capital,001,0001 ,0036,342,1,4,8,23,129,8,27,6,28
04,Capital,001,0001 ,0037,342,1,0,10,19,132,12,27,7,28
04,Capital,001,0001 ,0038,343,2,6,13,25,127,13,31,7,24
04,Capital,001,0001 ,0039,342,3,1,8,17,137,7,28,3,20
04,Capital,001,0001 ,0040,342,0,5,9,18,125,10,25,6,29
04,Capital,001,0001 ,0041,342,1,3,4,18,126,11,37,5,29
04,Capital,001,0001 ,0042,342,2,2,5,13,137,18,28,5,23
04,Capital,001,0001 ,0043,342,5,1,5,16,135,17,21,5,19
04,Capital,001,0001 ,0044,342,4,1,10,10,116,14,32,9,26
04,Capital,001,0001 ,0045,342,1,4,6,16,132,10,23,9,24
04,Capital,001,0001 ,0046,342,5,2,5,18,114,14,24,13,27
04,Capital,001,0001 ,0047,342,1,0,7,25,138,7,27,6,33
04,Capital,001,0002 ,0048,343,2,2,11,19,105,7,23,6,35
04,Capital,001,0002 ,0049,342,0,6,13,13,121,13,29,8,28
04,Capital,001,0002 ,0050,342,5,2,17,20,109,10,20,10,27
04,Capital,001,0002 ,0051,342,1,3,6,14,120,12,26,9,26
04,Capital,001,0002 ,0052,342,3,2,9,14,119,19,33,10,26
