codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00068,00069,00001,00005,00009,00066,00072,00070,00071
06,001,SAN FERNANDO,02214,057171,0,0,24,8,0,11,167,40,0,2,0,2
06,001,SAN FERNANDO,02214,057172,0,0,0,0,2,0,181,42,0,0,1,0
06,001,SAN FERNANDO,02214,057173,0,0,0,10,0,4,169,47,2,3,0,1
06,001,SAN FERNANDO,02214,057174,0,0,1,14,0,8,176,32,0,5,0,1
06,001,SAN FERNANDO,02214,057175,0,0,0,0,0,0,130,30,0,0,0,3
06,001,SAN FERNANDO,02214,057176,0,0,27,11,3,3,167,41,1,5,1,4
06,001,SAN FERNANDO,02214,057177,0,0,0,13,0,3,178,45,2,4,1,2
06,001,SAN FERNANDO,02214,057178,0,0,9,0,1,3,182,8,1,3,0,3
06,001,SAN FERNANDO,02214,057179,0,0,23,12,0,6,56,26,0,5,1,3
06,001,SAN FERNANDO,02214,057180,0,0,0,12,1,7,184,36,0,3,0,2
06,001,SAN FERNANDO,02214,057181,0,0,0,9,0,0,164,28,2,0,0,4
06,001,SAN FERNANDO,02215,057182,0,0,11,2,0,0,104,44,0,0,0,0
06,001,SAN FERNANDO,02215,057183,0,0,17,3,0,2,101,39,0,0,0,0
06,001,SAN FERNANDO,02216,057184,0,0,0,0,0,0,4,2,0,0,0,0
06,001,SAN FERNANDO,02217,057185,0,0,9,5,0,5,98,12,0,0,0,3
06,001,SAN FERNANDO,02217,057186,0,0,11,1,1,1,96,9,0,0,0,3
06,001,SAN FERNANDO,02218,057187,0,0,22,14,3,12,112,92,1,6,0,3
06,001,SAN FERNANDO,02218,057188,0,0,10,9,0,13,117,94,7,11,1,2
06,001,SAN FERNANDO,02218,057189,0,0,28,10,1,4,106,83,4,7,1,0
06,001,SAN FERNANDO,02218,057190,0,0,30,5,1,10,100,92,11,6,0,4
06,001,SAN FERNANDO,02218,057191,0,0,0,16,4,9,107,82,4,9,1,6
06,001,SAN FERNANDO,02218,057192,0,0,16,15,2,14,93,90,0,6,3,9
06,001,SAN FERNANDO,02218,057193,0,0,19,7,3,11,120,88,3,5,1,1
06,001,SAN FERNANDO,02218,057194,0,0,24,9,2,12,96,117,4,4,2,0
06,001,SAN FERNANDO,02218,057195,0,0,19,9,3,11,118,83,2,12,0,4
06,001,SAN FERNANDO,02218,057196,0,0,2,0,2,0,130,78,0,6,0,4
06,001,SAN FERNANDO,02218,057197,0,0,4,13,2,15,59,91,6,10,2,0
06,001,SAN FERNANDO,02218,057198,0,0,21,4,5,8,118,78,1,7,2,4
06,001,SAN FERNANDO,02218,057199,0,0,20,7,0,11,98,106,2,5,0,2
06,001,SAN FERNANDO,02218,057200,0,0,9,11,3,3,100,110,3,6,2,5
06,001,SAN FERNANDO,02218,057201,0,0,22,7,2,5,119,82,4,3,1,3
06,001,SAN FERNANDO,02218,057202,0,0,2,12,2,9,108,99,8,1,0,1
06,001,SAN FERNANDO,02218,057203,0,0,21,15,3,5,103,104,1,2,0,0
06,001,SAN FERNANDO,02218,057204,0,0,18,9,1,6,115,95,7,3,0,5
06,001,SAN FERNANDO,02218,057205,0,0,19,5,3,15,115,106,5,7,0,3
06,001,SAN FERNANDO,02218,057206,0,0,28,11,2,10,98,115,2,0,1,0
06,001,SAN FERNANDO,02218,057207,0,0,23,6,2,8,109,104,8,6,0,2
06,001,SAN FERNANDO,02218,057208,0,0,12,9,3,13,116,97,2,4,1,5
06,001,SAN FERNANDO,02218,057209,0,0,30,12,3,8,114,71,5,0,1,6
06,001,SAN FERNANDO,02218,057210,0,0,19,12,1,19,91,90,3,10,0,4
06,001,SAN FERNANDO,02218,057211,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02218,057212,0,0,10,12,2,13,118,99,9,3,1,4
06,001,SAN FERNANDO,02218,057213,0,0,14,9,5,5,134,98,2,8,1,4
06,001,SAN FERNANDO,02218,057214,0,0,13,8,7,11,115,91,3,9,1,4
06,001,SAN FERNANDO,02219,057215,0,0,19,8,2,3,152,65,0,4,0,3
06,001,SAN FERNANDO,02219,057216,0,0,8,8,0,7,168,46,2,6,1,4
06,001,SAN FERNANDO,02219,057217,0,0,24,8,4,5,158,39,2,6,0,2
06,001,SAN FERNANDO,02219,057218,0,0,3,11,0,1,182,30,1,1,1,3
06,001,SAN FERNANDO,02219,057219,0,0,26,6,2,0,171,52,1,4,2,3
06,001,SAN FERNANDO,02219,057220,0,0,19,7,0,4,146,65,1,3,6,3
06,001,SAN FERNANDO,02219,057221,0,0,12,5,1,7,159,47,1,6,2,5
06,001,SAN FERNANDO,02219,057222,0,0,17,9,1,5,170,52,0,3,0,5
06,001,SAN FERNANDO,02219,057223,0,0,0,11,4,7,149,43,0,4,1,2
06,001,SAN FERNANDO,02219,057224,0,0,2,10,1,3,157,48,3,5,0,3
06,001,SAN FERNANDO,02219,057225,0,0,26,5,0,4,186,44,0,0,0,1
06,001,SAN FERNANDO,02219,057226,0,0,21,9,1,3,164,50,4,2,0,1
06,001,SAN FERNANDO,02219,057227,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02219,057228,0,0,21,0,1,6,181,26,7,4,2,5
06,001,SAN FERNANDO,02219,057229,0,0,33,7,0,3,165,37,1,5,0,4
06,001,SAN FERNANDO,02219,057230,0,0,0,0,4,6,166,38,0,6,3,4
06,001,SAN FERNANDO,02219,057231,0,0,6,12,1,6,163,34,0,7,1,2
06,001,SAN FERNANDO,02219,057232,0,0,28,15,3,4,155,46,0,2,0,4
06,001,SAN FERNANDO,02219,057233,0,0,35,0,3,0,94,43,1,0,66,1
06,001,SAN FERNANDO,02219,057234,0,0,18,7,1,6,180,52,1,4,0,1
06,001,SAN FERNANDO,02219,057235,0,0,23,10,0,2,165,47,1,8,0,0
06,001,SAN FERNANDO,02220,057236,0,0,20,16,2,5,115,82,2,3,2,6
06,001,SAN FERNANDO,02220,057237,0,0,18,12,1,13,106,77,4,6,3,3
06,001,SAN FERNANDO,02220,057238,0,0,8,8,0,8,101,101,1,10,0,4
06,001,SAN FERNANDO,02220,057239,0,0,21,7,1,10,127,78,6,5,1,5
06,001,SAN FERNANDO,02220,057240,0,0,0,6,0,10,108,126,7,5,0,6
06,001,SAN FERNANDO,02220,057241,0,0,28,11,4,11,121,74,1,4,2,4
06,001,SAN FERNANDO,02220,057242,0,0,16,10,2,17,80,94,1,4,1,10
06,001,SAN FERNANDO,02220,057243,0,0,18,6,2,9,92,113,1,6,0,3
06,001,SAN FERNANDO,02220,057244,0,0,13,6,3,4,113,106,3,6,2,2
06,001,SAN FERNANDO,02220,057245,0,0,24,0,2,8,0,73,0,7,0,3
06,001,SAN FERNANDO,02220,057246,0,0,19,6,2,9,116,86,3,1,1,3
06,001,SAN FERNANDO,02220,057247,0,0,17,6,0,6,150,74,3,6,2,2
06,001,SAN FERNANDO,02220,057248,0,0,24,14,1,7,113,76,3,5,0,3
06,001,SAN FERNANDO,02220,057249,0,0,14,13,1,8,117,66,3,12,1,5
06,001,SAN FERNANDO,02220,057250,0,0,7,8,3,11,136,83,3,4,0,2
06,001,SAN FERNANDO,02220,057251,0,0,12,16,4,10,96,88,2,6,0,6
06,001,SAN FERNANDO,02220,057252,0,0,13,11,1,9,106,97,2,5,0,2
06,001,SAN FERNANDO,02220,057253,0,0,13,8,1,5,115,94,0,7,0,6
06,001,SAN FERNANDO,02220,057254,0,0,18,8,0,8,110,86,1,7,2,2
06,001,SAN FERNANDO,02220,057255,0,0,19,12,1,8,125,79,0,4,0,3
06,001,SAN FERNANDO,02220,057256,0,0,22,14,0,13,127,70,1,8,0,8
06,001,SAN FERNANDO,02220,057257,0,0,19,10,1,7,117,90,0,5,2,3
06,001,SAN FERNANDO,02220,057258,0,0,14,12,0,12,117,89,4,8,0,6
06,001,SAN FERNANDO,02220,057259,0,0,16,9,0,5,120,113,2,1,0,2
06,001,SAN FERNANDO,02220,057260,0,0,14,13,1,6,117,88,3,8,0,3
06,001,SAN FERNANDO,02220,057261,0,0,13,13,3,9,136,83,2,3,1,5
06,001,SAN FERNANDO,02220,057262,0,0,17,8,1,0,123,78,3,0,0,4
06,001,SAN FERNANDO,02220,057263,0,0,16,7,2,17,116,92,4,4,0,5
06,001,SAN FERNANDO,02220,057264,0,0,25,12,2,13,109,83,0,7,0,10
06,001,SAN FERNANDO,02220,057265,0,0,25,12,1,6,106,79,2,5,0,5
06,001,SAN FERNANDO,02220,057266,0,0,19,8,0,6,115,100,4,6,2,6
06,001,SAN FERNANDO,02220,057267,0,0,0,10,1,8,122,79,0,3,0,3
06,001,SAN FERNANDO,02220,057268,0,0,21,9,0,9,117,92,3,5,1,5
06,001,SAN FERNANDO,02221,057269,0,0,13,11,1,7,151,59,2,3,0,7
06,001,SAN FERNANDO,02221,057270,0,0,12,18,0,7,142,66,1,4,0,1
06,001,SAN FERNANDO,02221,057271,0,0,34,12,1,9,138,63,2,5,1,7
06,001,SAN FERNANDO,02221,057272,0,0,15,11,1,6,140,66,1,6,0,0
06,001,SAN FERNANDO,02221,057273,0,0,18,13,2,9,145,64,0,6,0,3
06,001,SAN FERNANDO,02221,057274,0,0,13,11,2,7,126,78,3,9,1,9
06,001,SAN FERNANDO,02221,057275,0,0,15,15,0,7,127,71,0,3,0,6
06,001,SAN FERNANDO,02221,057276,0,0,16,13,1,11,129,61,5,3,0,8
06,001,SAN FERNANDO,02221,057277,0,0,25,15,0,10,121,68,0,7,1,7
06,001,SAN FERNANDO,02221,057278,0,0,14,13,0,1,124,66,1,9,1,6
06,001,SAN FERNANDO,02221,057279,0,0,9,15,2,13,156,44,2,6,0,3
06,001,SAN FERNANDO,02221,057280,0,0,50,0,0,0,146,50,0,2,1,6
06,001,SAN FERNANDO,02221,057281,0,0,2,12,0,19,133,63,2,5,1,2
06,001,SAN FERNANDO,02221,057282,0,0,21,14,1,8,131,76,0,7,0,7
06,001,SAN FERNANDO,02221,057283,0,0,0,20,3,8,148,62,2,1,0,2
06,001,SAN FERNANDO,02221,057284,0,0,2,24,0,7,152,55,1,4,1,1
06,001,SAN FERNANDO,02221,057285,0,0,25,20,1,0,144,52,1,7,1,2
06,001,SAN FERNANDO,02221,057286,0,0,26,14,1,13,125,71,2,7,0,4
06,001,SAN FERNANDO,02221,057287,0,0,19,8,1,12,134,62,1,7,0,2
06,001,SAN FERNANDO,02221,057288,0,0,10,7,1,11,142,65,2,6,1,5
06,001,SAN FERNANDO,02221,057289,0,0,28,11,0,8,147,67,1,5,2,3
06,001,SAN FERNANDO,02221,057290,0,0,30,8,4,8,139,66,2,5,0,5
06,001,SAN FERNANDO,02221,057291,0,0,0,6,4,8,152,67,2,6,0,5
06,001,SAN FERNANDO,02221,057292,0,0,20,6,2,13,163,53,4,5,0,6
06,001,SAN FERNANDO,02221,057293,0,0,25,13,1,5,151,61,2,6,0,3
06,001,SAN FERNANDO,02221,057294,0,0,10,12,2,6,137,64,2,3,0,6
06,001,SAN FERNANDO,02221,057295,0,0,12,6,1,9,141,64,1,6,1,6
06,001,SAN FERNANDO,02221,057296,0,0,20,5,1,6,110,93,1,11,1,5
06,001,SAN FERNANDO,02221,057297,0,0,3,8,1,2,122,77,2,0,1,3
06,001,SAN FERNANDO,02221,057298,0,0,30,9,1,4,128,78,0,3,0,1
06,001,SAN FERNANDO,02221,057299,0,0,2,10,2,8,171,54,2,5,0,5
06,001,SAN FERNANDO,02221,057300,0,0,26,11,2,3,153,52,1,6,1,1
06,001,SAN FERNANDO,02221,057301,0,0,26,13,2,7,132,67,0,5,1,5
06,001,SAN FERNANDO,02221,057302,0,0,24,8,1,10,130,73,3,4,0,1
06,001,SAN FERNANDO,02221,057303,0,0,15,5,1,7,140,76,1,8,1,3
06,001,SAN FERNANDO,02221,057304,0,0,13,9,11,7,138,87,1,6,2,2
06,001,SAN FERNANDO,02221,057305,0,0,22,15,0,10,135,62,1,3,0,11
06,001,SAN FERNANDO,02221,057306,0,0,20,2,2,9,111,101,4,4,0,3
06,001,SAN FERNANDO,02222,057307,0,0,14,9,1,10,187,37,0,3,0,1
06,001,SAN FERNANDO,02222,057308,0,0,25,9,3,2,162,49,1,6,1,3
06,001,SAN FERNANDO,02222,057309,0,0,20,16,0,6,165,60,1,2,0,4
06,001,SAN FERNANDO,02222,057310,0,0,20,9,0,6,160,55,0,3,0,2
06,001,SAN FERNANDO,02222,057311,0,0,18,6,0,3,154,79,0,5,0,2
06,001,SAN FERNANDO,02222,057312,0,0,24,11,3,7,145,55,1,4,0,6
06,001,SAN FERNANDO,02222,057313,0,0,21,10,2,7,168,49,1,4,0,6
06,001,SAN FERNANDO,02222,057314,0,0,4,10,1,4,161,63,0,6,3,2
06,001,SAN FERNANDO,02222,057315,0,0,19,12,0,7,151,53,1,5,4,7
06,001,SAN FERNANDO,02222,057316,0,0,13,14,2,9,149,65,1,4,0,2
06,001,SAN FERNANDO,02222,057317,0,0,19,11,1,6,137,78,3,9,1,3
06,001,SAN FERNANDO,02222,057318,0,0,12,20,1,8,150,67,0,7,0,1
06,001,SAN FERNANDO,02222,057319,0,0,19,11,2,6,145,55,2,6,0,7
06,001,SAN FERNANDO,02222,057320,0,0,24,14,1,6,129,74,2,6,0,4
06,001,SAN FERNANDO,02222,057321,0,0,2,16,0,0,140,87,0,7,2,7
06,001,SAN FERNANDO,02222,057322,0,0,17,16,2,0,147,60,1,6,2,2
06,001,SAN FERNANDO,02222,057323,0,0,0,18,1,12,133,57,0,9,1,5
06,001,SAN FERNANDO,02222,057324,0,0,0,7,1,7,149,58,1,9,1,4
06,001,SAN FERNANDO,02222,057325,0,0,9,7,0,3,160,61,2,4,0,7
06,001,SAN FERNANDO,02222,057326,0,0,3,18,1,7,182,39,0,2,0,4
06,001,SAN FERNANDO,02222,057327,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02222,057328,0,0,89,9,0,7,181,43,0,4,2,3
06,001,SAN FERNANDO,02222,057329,0,0,0,16,4,6,163,51,2,0,1,1
06,001,SAN FERNANDO,02222,057330,0,0,25,11,0,5,140,74,2,11,2,3
06,001,SAN FERNANDO,02222,057331,0,0,3,11,4,6,141,54,0,8,0,7
06,001,SAN FERNANDO,02222,057332,0,0,32,0,1,13,155,53,0,6,0,1
06,001,SAN FERNANDO,02222,057333,0,0,0,9,6,2,157,46,1,7,0,3
06,001,SAN FERNANDO,02222,057334,0,0,16,17,0,7,163,48,2,5,0,2
06,001,SAN FERNANDO,02222,057335,0,0,2,12,1,5,136,50,1,5,0,2
06,001,SAN FERNANDO,02222,057336,0,0,5,0,1,0,145,52,0,0,0,0
06,001,SAN FERNANDO,02222,057337,0,0,32,6,0,10,141,68,3,4,1,0
06,001,SAN FERNANDO,02222,057338,0,0,18,12,5,7,154,70,0,5,0,5
06,001,SAN FERNANDO,02222,057339,0,0,1,6,4,4,109,71,0,11,0,6
06,001,SAN FERNANDO,02222,057340,0,0,4,11,1,6,151,74,0,9,0,3
06,001,SAN FERNANDO,02222,057341,0,0,13,4,1,11,140,67,1,5,1,3
06,001,SAN FERNANDO,02222,057342,0,0,25,10,1,6,142,67,1,7,0,2
06,001,SAN FERNANDO,02222,057343,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02222,057344,0,0,25,12,1,7,144,59,0,3,1,3
06,001,SAN FERNANDO,02222,057345,0,0,17,12,0,4,144,55,0,6,2,8
06,001,SAN FERNANDO,02222,057346,0,0,20,14,2,11,131,55,1,8,0,6
06,001,SAN FERNANDO,02222,057347,0,0,23,6,0,9,160,58,0,4,2,4
06,001,SAN FERNANDO,02222,057348,0,0,18,9,1,9,141,60,0,7,2,6
06,001,SAN FERNANDO,02222,057349,0,0,22,13,2,11,147,55,0,5,2,5
06,001,SAN FERNANDO,02222,057350,0,0,22,6,3,7,162,35,1,3,1,3
06,001,SAN FERNANDO,02222,057351,0,0,14,16,2,8,82,55,2,4,72,7
06,001,SAN FERNANDO,02222,057352,0,0,31,18,1,8,138,58,0,4,0,3
06,001,SAN FERNANDO,02222,057353,0,0,24,12,3,11,141,45,2,6,0,2
06,001,SAN FERNANDO,02222,057354,0,0,34,7,1,7,152,54,1,6,0,6
06,001,SAN FERNANDO,02222,057355,0,0,23,11,1,9,122,62,3,4,0,3
06,001,SAN FERNANDO,02222,057356,0,0,22,17,3,7,156,45,1,3,0,2
06,001,SAN FERNANDO,02222,057357,0,0,28,13,0,7,164,51,0,4,0,3
06,001,SAN FERNANDO,02222,057358,0,0,36,13,0,8,161,42,0,5,0,3
06,001,SAN FERNANDO,02222,057359,0,0,51,8,2,12,115,53,2,2,1,1
06,001,SAN FERNANDO,02222,057360,0,0,31,10,2,14,147,49,2,3,0,4
06,001,SAN FERNANDO,02222,057361,0,0,17,6,2,6,191,35,0,0,1,2
06,001,SAN FERNANDO,02222,057362,0,0,20,21,2,3,162,52,1,8,0,2
06,001,SAN FERNANDO,02222,057363,0,0,16,11,1,8,147,51,0,3,3,3
06,001,SAN FERNANDO,02222,057364,0,0,60,9,4,3,132,50,1,0,2,12
06,001,SAN FERNANDO,02222,057365,0,0,1,10,1,8,149,48,4,7,2,7
06,001,SAN FERNANDO,02222,057366,0,0,8,4,2,3,172,60,5,4,1,4
06,001,SAN FERNANDO,02222,057367,0,0,1,29,0,0,0,0,2,12,2,3
06,001,SAN FERNANDO,02222,057368,0,0,23,10,1,8,120,56,2,6,0,4
06,001,SAN FERNANDO,02222,057369,0,0,22,15,4,10,155,45,0,2,1,1
06,001,SAN FERNANDO,02222,057370,0,0,7,12,4,8,143,60,6,6,2,3
06,001,SAN FERNANDO,02222,057371,0,0,19,10,2,9,163,56,2,3,1,1
06,001,SAN FERNANDO,02222,057372,0,0,11,13,3,5,148,64,2,0,1,3
06,001,SAN FERNANDO,02222,057373,0,0,13,10,2,5,147,83,3,5,1,7
06,001,SAN FERNANDO,02223,057374,0,0,17,9,2,4,144,78,2,7,0,1
06,001,SAN FERNANDO,02223,057375,0,0,0,0,2,0,155,53,0,2,0,4
06,001,SAN FERNANDO,02223,057376,0,0,0,0,1,2,136,77,1,6,1,2
06,001,SAN FERNANDO,02223,057377,0,0,19,9,0,4,156,69,2,6,3,8
06,001,SAN FERNANDO,02223,057378,0,0,11,9,2,10,142,65,0,5,0,4
06,001,SAN FERNANDO,02223,057379,0,0,18,8,4,6,135,76,0,10,0,4
06,001,SAN FERNANDO,02223,057380,0,0,0,8,1,10,133,81,4,8,2,3
06,001,SAN FERNANDO,02223,057381,0,0,0,16,2,2,153,53,3,6,2,8
06,001,SAN FERNANDO,02223,057382,0,0,3,10,2,4,118,72,3,7,1,7
06,001,SAN FERNANDO,02223,057383,0,0,22,8,1,4,137,71,2,7,0,3
06,001,SAN FERNANDO,02223,057384,0,0,17,13,1,9,129,78,3,4,0,3
06,001,SAN FERNANDO,02223,057385,0,0,4,8,1,8,141,92,0,9,0,1
06,001,SAN FERNANDO,02223,057386,0,0,0,11,0,2,155,50,1,12,3,0
06,001,SAN FERNANDO,02223,057387,0,0,28,3,2,8,168,55,1,1,0,2
06,001,SAN FERNANDO,02223,057388,0,0,22,15,3,7,133,78,2,2,0,6
06,001,SAN FERNANDO,02223,057389,0,0,17,9,0,6,153,70,3,6,0,1
06,001,SAN FERNANDO,02223,057390,0,0,3,6,1,1,142,68,3,11,0,7
06,001,SAN FERNANDO,02223,057391,0,0,13,12,1,6,150,68,2,5,0,3
06,001,SAN FERNANDO,02223,057392,0,0,80,6,0,6,154,46,2,7,1,2
06,001,SAN FERNANDO,02223,057393,0,0,0,9,0,9,132,86,5,8,0,4
06,001,SAN FERNANDO,02223,057394,0,0,9,15,1,9,146,84,3,4,0,3
06,001,SAN FERNANDO,02223,057395,0,0,14,11,6,5,127,79,4,3,1,5
06,001,SAN FERNANDO,02223,057396,0,0,5,19,1,7,172,51,1,2,0,5
06,001,SAN FERNANDO,02223,057397,0,0,0,7,0,8,156,67,5,0,0,5
06,001,SAN FERNANDO,02223,057398,0,0,0,8,3,4,149,65,0,10,3,3
06,001,SAN FERNANDO,02223,057399,0,0,12,5,0,8,155,63,0,4,0,3
06,001,SAN FERNANDO,02223,057400,0,0,20,5,0,8,136,58,0,3,0,4
06,001,SAN FERNANDO,02223,057401,0,0,19,9,1,5,122,89,1,6,1,4
06,001,SAN FERNANDO,02223,057402,0,0,16,10,1,4,146,64,2,9,0,2
06,001,SAN FERNANDO,02223,057403,0,0,4,10,3,6,130,65,5,3,1,2
06,001,SAN FERNANDO,02223,057404,0,0,21,7,0,10,165,41,3,4,0,6
06,001,SAN FERNANDO,02223,057405,0,0,22,21,2,10,126,61,3,4,1,3
06,001,SAN FERNANDO,02223,057406,0,0,15,13,1,7,126,71,5,18,1,3
06,001,SAN FERNANDO,02223,057407,0,0,13,5,0,4,152,69,2,7,1,4
06,001,SAN FERNANDO,02223,057408,0,0,3,0,0,9,149,67,4,0,3,2
06,001,SAN FERNANDO,02223,057409,0,0,17,12,0,12,108,80,2,4,1,6
06,001,SAN FERNANDO,02223,057410,0,0,25,5,2,5,120,70,2,8,0,7
06,001,SAN FERNANDO,02223,057411,0,0,8,8,3,3,144,81,2,2,1,3
06,001,SAN FERNANDO,02223,057412,0,0,23,12,2,10,156,52,0,4,0,2
06,001,SAN FERNANDO,02223,057413,0,0,15,8,1,7,123,91,3,7,1,2
06,001,SAN FERNANDO,02223,057414,0,0,20,9,2,13,137,73,1,0,1,1
06,001,SAN FERNANDO,02223,057415,0,0,11,23,3,5,119,90,2,4,1,6
06,001,SAN FERNANDO,02223,057416,0,0,0,10,2,0,128,80,2,2,2,4
06,001,SAN FERNANDO,02224,057417,0,0,103,17,1,0,53,94,1,4,0,4
06,001,SAN FERNANDO,02224,057418,0,0,15,11,1,10,115,84,1,4,0,3
06,001,SAN FERNANDO,02224,057419,0,0,1,0,1,0,119,81,0,0,0,7
06,001,SAN FERNANDO,02224,057420,0,0,0,0,4,6,131,71,3,2,1,0
06,001,SAN FERNANDO,02224,057421,0,0,15,13,1,13,107,97,0,4,0,6
06,001,SAN FERNANDO,02224,057422,0,0,26,13,1,7,133,79,2,9,0,1
06,001,SAN FERNANDO,02224,057423,0,0,15,10,4,9,120,98,0,4,0,0
06,001,SAN FERNANDO,02224,057424,0,0,13,8,0,13,124,96,1,9,0,0
06,001,SAN FERNANDO,02224,057425,0,0,28,19,0,8,121,76,2,7,0,6
06,001,SAN FERNANDO,02224,057426,0,0,13,14,0,9,129,89,0,1,1,2
06,001,SAN FERNANDO,02224,057427,0,0,105,1,5,1,98,32,1,7,0,7
06,001,SAN FERNANDO,02224,057428,0,0,21,19,2,13,118,87,0,8,0,1
06,001,SAN FERNANDO,02224,057429,0,0,16,10,0,1,101,94,1,5,1,2
06,001,SAN FERNANDO,02224,057430,0,0,20,12,0,13,114,83,0,8,1,2
06,001,SAN FERNANDO,02224,057431,0,0,36,12,2,10,106,89,2,7,2,3
06,001,SAN FERNANDO,02224,057432,0,0,0,7,1,10,122,68,0,8,0,1
06,001,SAN FERNANDO,02224,057433,0,0,25,10,1,7,124,84,3,4,0,3
06,001,SAN FERNANDO,02224,057434,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02224,057435,0,0,1,8,2,12,114,93,0,7,3,3
06,001,SAN FERNANDO,02224,057436,0,0,12,6,0,6,111,73,4,8,1,8
06,001,SAN FERNANDO,02224,057437,0,0,13,12,1,9,118,96,0,6,0,3
06,001,SAN FERNANDO,02224,057438,0,0,26,8,2,5,123,80,0,1,0,8
06,001,SAN FERNANDO,02224,057439,0,0,2,13,0,5,106,74,1,3,0,6
06,001,SAN FERNANDO,02224,057440,0,0,30,10,0,8,124,77,1,5,3,9
06,001,SAN FERNANDO,02224,057441,0,0,12,9,0,12,110,89,0,7,0,2
06,001,SAN FERNANDO,02224,057442,0,0,19,13,0,5,118,78,0,4,0,4
06,001,SAN FERNANDO,02225,057443,0,0,0,10,0,7,152,61,1,2,1,2
06,001,SAN FERNANDO,02225,057444,0,0,0,11,0,9,154,64,0,5,0,3
06,001,SAN FERNANDO,02225,057445,0,0,4,14,3,7,150,50,1,31,0,0
06,001,SAN FERNANDO,02225,057446,0,0,6,8,2,10,154,68,2,3,0,5
06,001,SAN FERNANDO,02225,057447,0,0,18,9,1,5,172,64,0,2,1,4
06,001,SAN FERNANDO,02225,057448,0,0,34,14,2,6,152,59,2,3,0,6
06,001,SAN FERNANDO,02225,057449,0,0,28,8,1,5,126,79,0,2,0,4
06,001,SAN FERNANDO,02225,057450,0,0,2,12,0,4,136,72,1,4,0,5
06,001,SAN FERNANDO,02225,057451,0,0,0,0,2,0,207,47,1,4,1,0
06,001,SAN FERNANDO,02225,057452,0,0,0,8,2,9,149,80,1,7,0,2
06,001,SAN FERNANDO,02225,057453,0,0,25,10,1,6,159,54,0,5,0,2
06,001,SAN FERNANDO,02225,057454,0,0,28,11,0,8,148,68,4,7,1,2
06,001,SAN FERNANDO,02225,057455,0,0,19,9,53,0,145,28,0,5,1,5
06,001,SAN FERNANDO,02225,057456,0,0,19,9,2,11,148,66,4,7,1,3
06,001,SAN FERNANDO,02225,057457,0,0,0,15,1,3,157,73,1,1,1,3
06,001,SAN FERNANDO,02225,057458,0,0,10,14,3,9,150,76,0,4,0,2
06,001,SAN FERNANDO,02225,057459,0,0,19,10,5,6,124,78,2,2,1,6
06,001,SAN FERNANDO,02225,057460,0,0,31,8,0,6,168,52,2,4,0,4
06,001,SAN FERNANDO,02225,057461,0,0,30,6,2,7,123,71,0,6,2,3
06,001,SAN FERNANDO,02225,057462,0,0,0,13,1,3,152,70,0,5,0,0
06,001,SAN FERNANDO,02225,057463,0,0,12,11,0,6,133,78,1,5,1,1
06,001,SAN FERNANDO,02225,057464,0,0,20,11,2,9,128,74,1,5,1,3
06,001,SAN FERNANDO,02225,057465,0,0,9,16,0,10,155,64,0,3,0,2
06,001,SAN FERNANDO,02225,057466,0,0,12,13,2,8,145,66,0,4,0,6
06,001,SAN FERNANDO,02225,057467,0,0,1,17,0,12,152,66,1,0,2,5
06,001,SAN FERNANDO,02225,057468,0,0,22,18,1,5,140,78,1,3,0,7
06,001,SAN FERNANDO,02225,057469,0,0,1,10,0,6,157,64,2,6,0,3
06,001,SAN FERNANDO,02225,057470,0,0,1,9,0,8,152,47,1,8,1,4
06,001,SAN FERNANDO,02225,057471,0,0,3,5,1,10,145,71,1,1,2,6
06,001,SAN FERNANDO,02225,057472,0,0,6,5,0,4,93,89,0,3,0,2
06,001,SAN FERNANDO,02225,057473,0,0,17,16,0,9,140,65,1,4,1,5
06,001,SAN FERNANDO,02225,057474,0,0,0,17,1,7,157,59,1,2,0,3
06,001,SAN FERNANDO,02225,057475,0,0,10,9,0,7,157,65,1,3,1,4
06,001,SAN FERNANDO,02225,057476,0,0,33,12,0,6,148,59,0,6,2,0
06,001,SAN FERNANDO,02225,057477,0,0,2,16,3,14,131,71,2,3,0,6
06,001,SAN FERNANDO,02225,057478,0,0,18,18,1,7,145,65,1,4,2,3
06,001,SAN FERNANDO,02225,057479,0,0,23,8,0,4,139,76,3,5,2,5
06,001,SAN FERNANDO,02225,057480,0,0,13,10,0,13,135,67,3,8,1,4
06,001,SAN FERNANDO,02225,057481,0,0,0,11,0,5,147,90,2,1,1,2
06,001,SAN FERNANDO,02225,057482,0,0,30,10,1,14,144,46,2,4,0,5
06,001,SAN FERNANDO,02225,057483,0,0,2,11,2,12,157,56,0,3,0,0
06,001,SAN FERNANDO,02225,057484,0,0,22,7,2,11,162,78,0,7,0,4
06,001,SAN FERNANDO,02225,057485,0,0,23,18,3,5,139,65,2,6,2,5
06,001,SAN FERNANDO,02225,057486,0,0,19,12,2,6,164,58,2,3,0,0
