codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0101,0126,0135,0507,0521,0538
11,Atreuco,001,0001 ,0001,343,7,0,82,1,2,47,10,1,151
11,Atreuco,001,0001 ,0002,342,2,8,93,2,0,38,7,2,132
11,Atreuco,001,0001 ,0398,249,0,7,46,3,1,21,4,0,125
11,Atreuco,001,0001 ,0399,248,3,1,61,3,1,25,9,6,97
11,Atreuco,001,0001 ,0400,248,5,0,70,1,1,37,5,3,85
11,Atreuco,001,0002 ,0003,335,2,1,113,2,1,24,1,2,138
11,Atreuco,001,0002 ,0004,335,0,0,141,4,1,15,1,1,107
11,Atreuco,001,0002 ,0005,335,3,0,118,0,0,28,6,0,140
11,Atreuco,001,0002 ,0006,335,1,6,119,1,1,35,1,0,118
11,Atreuco,001,0002 ,0007,335,4,2,118,2,2,24,3,1,114
11,Atreuco,001,0002 ,0008,334,2,3,91,0,1,27,3,0,140
11,Atreuco,001,0002 ,0401,340,7,0,107,1,2,34,5,1,117
11,Atreuco,001,0002 ,0402,339,9,0,144,5,0,26,4,4,98
11,Atreuco,001,0002 ,0403,339,2,2,117,2,2,30,7,0,133
11,Atreuco,001,0002 ,0404,339,9,0,126,1,1,37,5,3,114
11,Atreuco,001,0002 ,0405,339,9,0,108,3,0,25,1,3,127
11,Atreuco,001,0002 ,0406,339,8,0,109,3,2,43,2,0,118
11,Atreuco,001,0003 ,0009,323,0,0,99,0,1,19,2,1,159
11,Atreuco,001,0003 ,0010,323,0,1,89,0,0,11,2,2,166
11,Atreuco,001,0003 ,0011,322,3,0,107,0,2,12,0,0,159
11,Atreuco,001,0003 ,0407,329,2,2,82,0,1,13,3,1,184
11,Atreuco,001,0003 ,0408,329,3,0,94,2,0,13,1,1,158
11,Atreuco,001,0003 ,0409,329,1,5,101,1,2,11,4,1,153
11,Atreuco,001,0004 ,0012,293,0,0,100,2,4,26,13,1,90
11,Atreuco,001,0004 ,0410,293,4,2,125,0,1,26,9,0,87
11,Atreuco,001,0005 ,0013,171,2,3,41,3,0,7,0,1,87
11,Atreuco,001,0005 ,0411,211,1,1,34,3,0,8,2,1,123
11,Capital,002,0006 ,0014,244,4,7,69,3,2,17,10,2,74
11,Capital,002,0006 ,0015,243,4,5,56,7,1,19,9,5,89
11,Capital,002,0006 ,0016,243,8,3,54,3,2,21,8,1,90
11,Capital,002,0006 ,0412,267,6,2,74,7,1,23,11,5,88
11,Capital,002,0006 ,0413,267,4,1,66,7,4,13,5,7,105
11,Capital,002,0006 ,0414,267,6,1,61,4,1,15,9,4,97
11,Capital,002,0009 ,0017,344,8,6,61,9,6,53,8,12,72
11,Capital,002,0009 ,0018,344,2,6,59,5,5,58,10,11,93
11,Capital,002,0009 ,0019,344,5,1,58,5,7,59,7,18,71
11,Capital,002,0009 ,0020,344,4,13,57,4,11,60,6,20,86
11,Capital,002,0009 ,0021,344,5,5,77,5,6,48,7,14,79
11,Capital,002,0009 ,0022,344,5,4,66,6,4,58,6,10,102
11,Capital,002,0009 ,0023,344,4,2,47,1,9,57,10,13,89
11,Capital,002,0009 ,0024,344,8,10,69,9,6,40,12,10,82
11,Capital,002,0009 ,0025,344,2,7,76,4,6,56,8,7,88
11,Capital,002,0009 ,0026,344,5,8,52,5,2,46,7,18,83
11,Capital,002,0009 ,0027,344,4,6,60,11,6,56,6,16,90
11,Capital,002,0009 ,0028,344,3,5,56,0,5,63,10,12,100
11,Capital,002,0009 ,0029,344,10,7,72,3,8,49,7,19,81
11,Capital,002,0009 ,0030,344,0,5,44,5,9,52,10,15,110
11,Capital,002,0009 ,0031,344,6,8,65,6,4,55,12,10,85
11,Capital,002,0009 ,0032,344,4,2,81,3,6,46,14,16,76
11,Capital,002,0009 ,0033,344,0,8,53,4,6,50,11,15,94
11,Capital,002,0009 ,0034,344,1,5,62,6,7,58,3,20,95
11,Capital,002,0009 ,0035,344,3,2,66,7,8,49,18,21,83
11,Capital,002,0009 ,0036,344,7,9,58,3,11,62,10,15,86
11,Capital,002,0009 ,0037,344,1,5,76,6,8,54,3,13,95
11,Capital,002,0009 ,0038,344,4,8,76,2,5,55,14,14,61
11,Capital,002,0009 ,0039,344,6,7,86,4,5,61,11,9,67
11,Capital,002,0009 ,0040,344,3,6,57,5,5,63,8,8,94
11,Capital,002,0009 ,0041,344,3,3,74,3,7,65,8,12,84
11,Capital,002,0009 ,0042,344,3,3,49,5,9,49,9,7,109
11,Capital,002,0009 ,0043,344,2,3,72,8,7,58,8,16,83
11,Capital,002,0009 ,0044,344,3,13,71,5,9,61,5,15,80
11,Capital,002,0009 ,0045,344,8,14,61,10,8,58,16,12,72
11,Capital,002,0009 ,0046,344,4,11,71,5,6,47,11,10,80
11,Capital,002,0009 ,0047,344,3,4,54,1,11,66,13,13,94
11,Capital,002,0009 ,0048,344,2,11,58,8,12,47,10,16,100
11,Capital,002,0009 ,0049,344,0,4,68,3,12,72,10,13,74
11,Capital,002,0009 ,0050,344,2,7,71,11,4,49,9,11,94
11,Capital,002,0009 ,0051,344,4,4,87,3,6,51,10,19,76
