codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0063,0072,0131,0132,0134,0138,0519
05,Capital,001,0001 ,0001,350,25,3,1,1,53,5,1,21,131
05,Capital,001,0001 ,0002,350,0,0,3,0,54,2,0,36,129
05,Capital,001,0001 ,0003,350,0,0,3,0,38,4,3,28,155
05,Capital,001,0001 ,0004,350,35,1,4,0,47,11,3,42,121
05,Capital,001,0001 ,0005,350,35,0,0,0,34,2,1,30,161
05,Capital,001,0001 ,0006,350,0,1,1,2,47,8,1,28,139
05,Capital,001,0001 ,0007,350,39,0,3,1,35,8,1,34,145
05,Capital,001,0001 ,0008,350,1,1,0,2,48,12,0,31,147
05,Capital,001,0001 ,0009,350,32,1,1,0,40,11,0,28,152
05,Capital,001,0001 ,0010,350,34,5,1,0,52,5,0,40,129
05,Capital,001,0001 ,0011,350,0,0,2,0,40,2,1,41,130
05,Capital,001,0001 ,0012,350,2,1,1,0,42,2,0,28,149
05,Capital,001,0001 ,0013,350,3,2,1,0,52,8,0,33,121
05,Capital,001,0001 ,0014,351,1,2,0,1,41,5,0,27,137
05,Capital,001,0001 ,0015,350,2,1,0,0,45,7,1,20,137
05,Capital,001,0001 ,0016,350,41,2,2,3,47,4,1,26,120
05,Capital,001,0001 ,0017,350,1,3,0,0,41,9,0,40,136
05,Capital,001,0001 ,0018,350,17,1,1,0,50,5,1,50,123
05,Capital,001,0001 ,0019,350,23,0,0,1,41,6,1,36,133
05,Capital,001,0001 ,0020,350,0,1,1,2,60,5,1,39,121
05,Capital,001,0001 ,0021,350,40,2,1,1,48,10,1,31,134
05,Capital,001,0001 ,0022,350,0,0,0,0,34,2,0,44,139
05,Capital,001,0001 ,0023,350,3,2,1,0,48,4,1,34,127
05,Capital,001,0001 ,0024,351,0,0,1,0,66,2,1,40,147
05,Capital,001,0001 ,0025,350,36,1,1,1,55,3,0,34,125
05,Capital,001,0001 ,0026,350,2,2,1,0,43,9,0,36,147
05,Capital,001,0001 ,0027,350,21,1,3,5,49,8,0,42,126
05,Capital,001,0001 ,0028,350,37,3,0,3,30,11,0,28,133
05,Capital,001,0001 ,0029,310,28,2,4,0,35,8,3,23,134
05,Capital,001,0002 ,0030,350,0,5,3,3,111,2,1,36,88
05,Capital,001,0002 ,0031,350,6,0,2,0,77,3,1,47,86
05,Capital,001,0002 ,0032,350,1,1,2,0,101,4,1,36,92
05,Capital,001,0002 ,0033,350,1,4,3,2,74,7,0,46,108
05,Capital,001,0002 ,0034,350,19,2,1,0,85,2,3,62,96
05,Capital,001,0002 ,0035,350,7,2,0,23,93,1,2,35,83
05,Capital,001,0002 ,0036,350,2,1,2,2,125,2,0,30,74
05,Capital,001,0002 ,0037,350,9,0,1,3,121,2,2,43,71
05,Capital,001,0002 ,0038,350,0,0,0,9,87,6,2,18,32
05,Capital,001,0002 ,0039,350,17,2,1,1,90,5,1,48,114
05,Capital,001,0002 ,0040,350,7,0,0,0,91,11,0,36,93
05,Capital,001,0002 ,0041,350,34,3,2,0,99,5,1,45,89
05,Capital,001,0002 ,0042,350,0,0,1,0,88,2,1,41,93
05,Capital,001,0002 ,0043,350,28,1,0,1,100,4,0,38,89
05,Capital,001,0002 ,0044,350,25,5,3,1,111,6,2,38,85
05,Capital,001,0002 ,0045,350,27,5,0,0,93,3,2,48,90
05,Capital,001,0002 ,0046,350,3,5,0,0,97,3,2,30,102
05,Capital,001,0002 ,0047,350,33,2,0,1,96,1,0,35,97
05,Capital,001,0002 ,0048,351,4,5,3,0,123,3,0,37,62
05,Capital,001,0002 ,0049,350,0,0,0,0,94,9,4,35,89
05,Capital,001,0002 ,0050,350,24,2,3,0,104,2,1,40,88
05,Capital,001,0002 ,0051,350,25,4,4,3,107,4,1,37,74
05,Capital,001,0002 ,0052,350,23,1,4,2,102,5,0,49,91
05,Capital,001,0002 ,0053,350,22,5,1,0,88,2,0,50,96
05,Capital,001,0002 ,0054,350,28,5,1,1,92,5,3,40,89
05,Capital,001,0002 ,0055,350,2,8,4,0,83,3,1,32,99
05,Capital,001,0002 ,0056,350,31,3,1,0,90,4,1,45,93
05,Capital,001,0002 ,0057,350,3,5,8,0,101,0,0,48,77
05,Capital,001,0002 ,0058,350,17,2,2,0,97,1,0,65,90
05,Capital,001,0002 ,0059,350,5,9,2,1,91,4,0,50,84
05,Capital,001,0002 ,0060,350,31,7,0,0,88,2,1,47,94
05,Capital,001,0002 ,0061,350,29,1,0,0,112,3,1,36,100
05,Capital,001,0002 ,0062,350,21,2,1,0,104,5,2,60,79
