codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0033,0038,0082,0210,0503,0545,0546,0558
10,General Belgrano,001,0001 ,0001,325,5,9,2,5,3,5,43,74,62,30
10,General Belgrano,001,0001 ,0002,325,6,9,2,4,4,4,33,83,60,25
10,General Belgrano,001,0001 ,0003,325,9,8,1,2,4,5,35,72,71,29
10,General Belgrano,001,0001 ,0004,325,8,7,2,4,4,7,43,72,64,30
10,General Belgrano,001,0001 ,0005,325,5,8,5,2,3,8,37,57,65,33
10,General Belgrano,001,0001 ,0006,325,9,11,3,3,6,8,36,69,56,25
10,General Belgrano,001,0001 ,0007,325,8,10,2,3,1,5,36,74,86,14
10,General Belgrano,001,0001 ,0008,325,6,8,4,2,3,7,42,85,56,24
10,General Belgrano,001,0001 ,0009,324,6,9,3,5,1,5,30,83,65,24
10,General Belgrano,001,0001 ,0010,324,3,11,3,6,4,6,33,62,70,35
10,General Belgrano,001,0001 ,0011,324,2,9,0,0,1,2,26,102,53,37
10,General Belgrano,001,0001 ,0012,324,11,7,0,22,11,22,42,67,88,34
10,General Belgrano,001,0001 ,0013,324,6,4,0,4,2,10,40,63,68,34
10,General Belgrano,001,0001 ,0014,324,10,0,1,6,5,5,33,84,67,31
10,General Belgrano,001,0001 ,0015,324,7,9,1,4,5,3,33,70,64,25
10,General Belgrano,001,0001 ,0016,324,4,7,0,2,4,4,30,81,62,25
10,General Belgrano,001,0001 ,0017,324,0,13,0,7,6,9,32,84,56,26
10,General Belgrano,001,0001 ,0018,324,3,7,1,4,2,2,41,64,65,29
10,General Belgrano,001,0001 ,0019,324,7,9,1,8,4,10,36,66,58,32
10,General Belgrano,001,0001 ,0020,324,5,13,3,1,2,7,34,57,74,26
10,General Belgrano,001,0001 ,0021,324,4,5,0,0,4,4,38,68,80,23
10,General Belgrano,001,0001 ,0022,324,5,6,1,1,2,3,27,72,71,20
10,General Belgrano,001,0002 ,0023,307,4,3,0,2,4,6,22,132,50,17
10,General Belgrano,001,0002 ,0024,306,20,4,0,2,1,7,22,128,33,19
10,General Belgrano,001,0002 ,0025,307,5,3,2,3,2,7,14,131,41,22
10,General Belgrano,001,0002 ,0026,307,9,1,4,2,1,3,17,135,34,18
10,General Belgrano,001,0002 ,0027,307,6,5,1,2,2,4,12,121,34,20
10,General Belgrano,001,0002 ,0028,307,29,5,0,3,3,3,15,134,30,14
10,General Belgrano,001,0002 ,0029,307,3,3,5,3,2,2,11,135,48,18
10,General Belgrano,001,0003 ,0030,324,4,4,2,2,1,7,17,144,29,8
10,General Belgrano,001,0003 ,0031,324,4,4,1,2,3,6,17,145,16,13
10,General Belgrano,001,0003 ,0032,324,3,4,0,1,3,5,12,144,32,22
10,General Belgrano,001,0003 ,0033,324,4,4,0,2,1,5,17,152,34,14
10,General Belgrano,001,0003 ,0034,324,5,2,0,2,2,2,17,131,47,21
10,General Belgrano,001,0003 ,0035,323,8,1,0,2,3,11,22,139,34,9
10,General Belgrano,001,0003 ,0036,323,5,5,0,1,2,4,16,128,33,20
10,General Belgrano,001,0003 ,0037,323,8,0,2,4,2,4,13,154,28,15
10,General Belgrano,001,0004 ,0038,316,8,3,3,7,2,9,53,77,55,15
10,General Belgrano,001,0004 ,0039,316,9,3,0,2,5,4,40,93,57,33
10,General Belgrano,001,0004 ,0040,316,10,9,0,6,3,0,40,76,64,24
10,General Belgrano,001,0004 ,0041,315,5,9,0,6,7,4,32,66,66,21
10,General Belgrano,001,0004 ,0042,315,2,9,2,4,4,3,55,85,47,13
10,General Belgrano,001,0004 ,0043,315,7,4,6,5,5,3,68,72,57,17
10,General Belgrano,001,0004 ,0044,315,0,0,2,3,6,8,17,43,41,106
10,General Belgrano,001,0004 ,0045,315,5,11,1,2,7,5,45,88,53,21
10,General Belgrano,001,0004 ,0046,315,6,11,1,9,2,2,41,76,64,23
10,General Belgrano,001,0004 ,0047,315,3,10,2,7,6,5,46,79,55,16
10,General Belgrano,001,0004 ,0048,315,7,6,1,6,2,3,41,71,74,25
10,General Belgrano,001,0004 ,0049,315,4,8,1,0,2,7,58,67,66,21
10,General Belgrano,001,0004 ,0050,315,4,8,5,0,4,5,50,78,74,18
10,General Belgrano,001,0004 ,0051,315,10,3,2,5,1,6,50,65,60,28
10,General Belgrano,001,0004 ,0052,315,8,9,1,3,2,6,42,99,61,25
10,General Belgrano,001,0004 ,0053,315,8,5,1,6,1,4,38,80,77,18
10,General Belgrano,001,0004 ,0054,315,3,8,1,7,2,4,45,71,69,17
10,General Belgrano,001,0004 ,0055,315,2,5,3,7,5,5,30,89,59,31
10,General Belgrano,001,0004 ,0056,315,2,6,1,5,1,7,40,70,67,17
10,General Belgrano,001,0004 ,0057,315,5,7,1,4,3,4,39,81,61,22
10,General Belgrano,001,0005 ,0058,314,10,8,0,2,2,9,27,117,42,27
10,General Belgrano,001,0005 ,0059,314,9,13,0,10,1,6,24,130,43,22
10,General Belgrano,001,0005 ,0060,314,4,5,0,3,2,8,26,133,45,16
10,General Belgrano,001,0005 ,0061,314,3,2,1,1,5,6,21,117,59,16
10,General Belgrano,001,0005 ,0062,314,24,6,1,6,2,9,21,106,53,28
10,General Belgrano,001,0005 ,0063,314,0,0,0,0,0,0,0,0,0,0
10,General Belgrano,001,0005 ,0064,314,5,1,1,5,2,4,21,135,40,12
10,General Belgrano,001,0005 ,0065,314,5,5,1,1,4,9,27,97,49,26
10,General Belgrano,001,0005 ,0066,314,6,3,2,4,2,3,32,111,36,20
10,General Belgrano,001,0005 ,0067,314,10,7,2,4,2,5,24,90,64,18
10,General Belgrano,001,0005 ,0068,314,3,0,0,1,4,4,6,31,37,142
10,General Belgrano,001,0005 ,0069,314,2,7,0,3,0,8,19,123,46,12
10,General Belgrano,001,0005 ,0070,314,6,6,1,4,3,3,28,109,36,20
10,General Belgrano,001,0005 ,0071,314,3,8,0,3,1,6,28,133,46,13
10,General Belgrano,001,0005 ,0072,313,7,4,0,3,1,4,33,113,50,15
10,General Belgrano,001,0005 ,0073,313,0,6,1,2,0,6,35,111,60,14
10,General Belgrano,001,0006 ,0074,327,1,5,1,5,6,4,23,142,41,20
10,General Belgrano,001,0006 ,0075,327,9,5,0,3,1,7,26,116,54,32
10,General Belgrano,001,0006 ,0076,327,3,5,1,5,2,6,29,140,46,16
10,General Belgrano,001,0006 ,0077,327,4,5,1,5,3,3,26,142,32,24
10,General Belgrano,001,0006 ,0078,327,2,7,3,6,2,8,27,114,46,25
10,General Belgrano,001,0006 ,0079,326,9,2,0,4,4,9,30,120,47,19
10,General Belgrano,001,0006 ,0080,326,5,3,1,5,4,7,22,131,39,24
10,General Belgrano,001,0006 ,0081,325,3,3,3,5,1,5,19,134,44,22
10,General Belgrano,001,0006 ,0082,326,6,3,1,1,2,7,25,158,47,20
10,General Belgrano,001,0006 ,0083,326,3,4,1,2,3,7,28,144,44,18
10,General Belgrano,001,0006 ,0084,326,2,3,3,2,6,7,23,133,43,13
10,General Belgrano,001,0006 ,0085,326,10,7,1,5,2,9,24,135,38,18
10,General Belgrano,001,0006 ,0086,326,2,6,2,5,3,3,19,128,40,29
10,General Belgrano,001,0006 ,0087,326,5,3,2,2,1,6,24,145,47,14
10,General Belgrano,001,0006 ,0088,326,7,3,1,2,4,4,17,141,35,29
10,General Belgrano,001,0006 ,0089,326,6,6,1,1,3,5,22,138,45,21
10,General Belgrano,001,0006 ,0090,326,5,4,0,6,2,6,27,121,46,32
10,General Belgrano,001,0006 ,0091,326,2,8,1,2,3,4,33,127,44,26
10,General Belgrano,001,0006 ,0092,327,10,5,2,1,4,9,19,121,54,21
10,General Belgrano,001,0006 ,0093,326,10,4,1,5,4,5,41,128,28,15
10,General Belgrano,001,0006 ,0094,326,5,7,1,4,2,14,25,116,46,21
10,General Belgrano,001,0007 ,0095,329,7,7,0,5,4,5,54,98,44,31
10,General Belgrano,001,0007 ,0096,329,7,2,3,9,3,15,43,83,72,17
10,General Belgrano,001,0007 ,0097,329,4,2,0,2,2,6,40,108,72,18
10,General Belgrano,001,0007 ,0098,329,3,5,5,4,2,2,46,114,51,21
10,General Belgrano,001,0007 ,0099,329,7,6,0,5,6,13,44,108,57,21
10,General Belgrano,001,0007 ,0100,329,11,4,1,4,3,2,34,115,65,26
10,General Belgrano,001,0007 ,0101,329,2,9,1,4,5,10,37,117,59,12
10,General Belgrano,001,0007 ,0102,329,5,10,5,4,1,10,42,94,61,22
10,General Belgrano,001,0007 ,0103,329,11,6,2,1,2,3,44,103,50,12
10,General Belgrano,001,0007 ,0104,329,9,7,2,5,2,5,33,112,49,5
10,General Belgrano,001,0007 ,0105,329,10,7,0,5,1,4,44,111,47,13
10,General Belgrano,001,0007 ,0106,329,6,5,1,4,5,3,42,103,52,27
10,General Belgrano,001,0007 ,0107,329,2,5,2,3,5,6,39,75,67,15
10,General Belgrano,001,0007 ,0108,329,3,7,2,6,4,5,42,108,44,24
10,General Belgrano,001,0007 ,0109,330,4,5,3,4,5,8,36,108,52,29
10,General Belgrano,001,0007 ,0110,329,13,0,4,4,3,9,46,86,53,20
10,General Belgrano,001,0007 ,0111,329,2,8,2,6,3,3,51,99,52,28
10,General Belgrano,001,0007 ,0112,329,1,6,0,7,4,8,49,99,50,21
10,General Belgrano,001,0007 ,0113,329,7,2,1,6,0,2,50,83,61,32
10,General Belgrano,001,0007 ,0114,329,10,14,2,4,6,1,35,100,49,17
10,General Belgrano,001,0007 ,0115,329,9,11,2,4,1,3,39,73,69,27
10,General Belgrano,001,0007 ,0116,329,1,4,3,4,6,3,39,109,61,16
10,General Belgrano,001,0007 ,0117,329,7,7,2,2,2,2,32,104,56,23
10,General Belgrano,001,0007 ,0118,329,4,3,2,2,2,5,39,106,59,24
10,General Belgrano,001,0007 ,0119,329,8,4,1,3,3,4,32,103,57,16
10,General Belgrano,001,0007 ,0120,329,3,9,0,3,5,9,34,102,58,27
10,General Belgrano,001,0007 ,0121,329,3,9,3,3,0,5,38,113,45,30
10,General Belgrano,001,0007 ,0122,329,5,10,4,5,3,4,29,109,57,14
10,General Belgrano,001,0007 ,0123,329,7,3,1,1,4,5,41,106,56,20
10,General Belgrano,001,0007 ,0124,329,8,9,4,6,5,5,42,91,60,13
10,General Belgrano,001,0007 ,0125,329,9,4,1,6,6,8,43,82,58,32
10,General Belgrano,001,0007 ,0126,329,3,8,0,3,1,8,45,102,51,22
10,General Belgrano,001,0007 ,0127,329,9,5,5,6,6,4,42,97,48,29
10,General Belgrano,001,0007 ,0128,329,1,9,1,6,4,4,38,103,58,24
10,General Belgrano,001,0007 ,0129,329,5,6,2,5,5,8,51,82,51,26
10,General Belgrano,001,0007 ,0130,329,2,12,2,2,3,8,48,93,58,17
10,General Belgrano,001,0007 ,0131,329,9,10,1,4,4,5,42,103,45,18
10,General Belgrano,001,0007 ,0132,329,2,10,4,3,4,6,46,95,48,22
10,General Belgrano,001,0007 ,0133,329,8,3,0,5,2,1,44,108,46,23
10,General Belgrano,001,0007 ,0134,329,5,10,1,7,2,5,34,91,66,18
10,General Belgrano,001,0007 ,0135,329,13,7,2,6,3,3,59,94,53,19
10,General Belgrano,001,0007 ,0136,329,7,11,2,1,6,1,40,107,46,19
10,General Belgrano,001,0007 ,0137,329,2,6,2,5,3,8,45,84,62,23
10,General Belgrano,001,0007 ,0138,329,5,4,1,5,3,5,34,98,68,12
10,General Belgrano,001,0007 ,0139,329,8,3,4,6,2,7,39,80,64,20
10,General Belgrano,001,0007 ,0140,329,2,2,0,6,5,4,33,89,83,19
10,General Belgrano,001,0007 ,0141,329,5,4,0,7,4,10,49,105,50,25
10,General Belgrano,001,0007 ,0142,329,3,9,1,3,5,7,42,95,53,17
10,General Belgrano,001,0007 ,0143,329,4,8,2,7,3,7,41,103,54,23
10,General Belgrano,001,0007 ,0144,329,9,3,1,2,4,2,49,88,71,29
10,General Belgrano,001,0007 ,0145,329,3,10,2,7,3,12,37,94,46,20
10,General Belgrano,001,0007 ,0146,329,7,14,3,7,3,3,37,122,47,17
10,General Belgrano,001,0007 ,0147,329,4,8,0,8,2,4,36,100,47,36
10,General Belgrano,001,0007 ,0148,329,15,5,1,4,5,4,37,104,54,15
10,General Belgrano,001,0007 ,0149,330,5,5,2,36,5,5,36,116,56,15
10,General Belgrano,001,0007 ,0150,328,8,7,11,2,4,3,42,99,47,26
10,General Belgrano,001,0007 ,0151,328,0,11,5,3,3,4,47,79,65,23
10,General Belgrano,001,0007 ,0152,328,1,5,1,10,4,10,29,108,43,27
10,General Belgrano,001,0007 ,0153,328,0,12,3,5,2,7,37,84,72,27
10,General Belgrano,001,0007 ,0154,328,3,15,6,4,12,2,28,99,45,25
10,General Belgrano,001,0007 ,0155,328,5,9,6,2,4,5,47,100,49,22
10,General Belgrano,001,0007 ,0156,328,8,2,14,0,6,3,31,104,59,20
10,General Belgrano,001,0007 ,0157,328,11,12,2,7,2,12,45,85,42,25
10,General Belgrano,001,0007 ,0158,328,3,7,1,3,2,14,35,104,54,98
10,General Belgrano,001,0007 ,0159,328,10,11,2,3,5,5,33,87,61,30
10,General Belgrano,001,0007 ,0160,328,9,10,7,5,4,4,43,92,53,18
10,General Belgrano,001,0007 ,0161,328,4,6,5,4,3,3,52,102,38,15
10,General Belgrano,001,0007 ,0162,328,8,10,1,2,1,8,48,89,40,17
10,General Belgrano,001,0007 ,0163,328,5,9,2,4,3,10,44,104,42,17
10,General Belgrano,001,0007 ,0164,328,10,8,3,7,3,3,38,118,38,18
10,General Belgrano,001,0007 ,0165,328,10,7,2,4,1,6,36,100,46,32
10,General Belgrano,001,0007 ,0166,328,4,15,3,6,3,5,46,98,50,23
10,General Belgrano,001,0007 ,0167,328,4,6,3,4,3,1,36,99,67,20
