codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0159,0503,0514,0517,0549,0567,0573
12,Capital,001,0001A,0001,330,12,3,9,6,6,117,43,9,0
12,Capital,001,0001A,0002,330,12,3,11,7,6,143,32,6,0
12,Capital,001,0001A,0003,329,18,6,7,6,7,123,42,6,0
12,Capital,001,0001A,0004,337,11,3,8,8,7,121,45,6,0
12,Capital,001,0001A,0005,328,10,0,8,8,9,154,29,1,0
12,Capital,001,0001A,0006,332,9,9,14,6,6,106,41,4,0
12,Capital,001,0001A,0007,329,20,8,11,6,11,116,39,4,0
12,Capital,001,0001A,0008,331,6,4,9,13,9,117,39,8,0
12,Capital,001,0001B,0009,301,12,7,12,8,8,100,45,9,0
12,Capital,001,0001B,0010,301,3,9,12,6,12,125,43,5,0
12,Capital,001,0001B,0011,301,5,5,14,6,10,107,51,4,0
12,Capital,001,0001B,0012,302,12,1,9,9,8,119,47,5,0
12,Capital,001,0001B,0013,303,10,3,11,6,16,111,49,4,0
12,Capital,001,0001B,0014,302,1,4,10,13,15,97,50,5,0
12,Capital,001,0001B,0015,300,0,7,7,6,7,104,50,4,0
12,Capital,001,0001C,0016,338,15,5,9,4,13,85,86,10,0
12,Capital,001,0001C,0017,338,16,10,10,4,8,110,80,3,0
12,Capital,001,0001C,0018,338,4,7,15,2,4,109,66,5,0
12,Capital,001,0001C,0019,337,15,7,9,14,11,96,77,6,0
12,Capital,001,0001C,0020,340,1,22,10,6,5,108,74,4,0
12,Capital,001,0001C,0021,338,8,2,18,8,11,92,70,6,0
12,Capital,001,0001C,0022,338,15,3,8,8,13,103,72,8,0
12,Capital,001,0001C,0023,338,11,6,9,4,7,99,68,7,0
12,Capital,001,0001C,0024,337,4,6,16,8,6,104,79,3,0
12,Capital,001,0001C,0025,340,10,3,15,2,5,84,92,4,0
12,Capital,001,0001C,0026,339,10,7,9,12,10,115,57,4,0
12,Capital,001,0001C,0027,338,10,3,21,6,8,95,75,5,0
12,Capital,001,0001C,0028,338,0,9,15,6,9,92,71,7,0
12,Capital,001,0001C,0029,339,4,5,15,7,9,89,76,1,0
12,Capital,001,0001D,0030,325,3,7,17,5,7,57,94,7,0
12,Capital,001,0001D,0031,329,12,3,12,4,12,66,96,7,0
12,Capital,001,0001D,0032,328,8,0,25,8,3,56,117,8,0
12,Capital,001,0001D,0033,326,8,8,11,6,5,68,92,8,0
12,Capital,001,0001D,0034,324,2,9,21,6,3,79,96,6,0
12,Capital,001,0001D,0035,327,14,0,20,4,5,66,104,6,0
12,Capital,001,0001D,0036,327,16,4,15,7,7,74,99,4,0
12,Capital,001,0001D,0037,328,11,9,21,5,5,67,96,5,0
12,Capital,001,0001D,0038,325,2,2,25,2,5,69,101,2,0
