codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0187,0501,0502,0503,0505,0506
01,Comuna 01,001,0001 ,0001,351,0,0,4,71,50,88,23,7
01,Comuna 01,001,0001 ,0002,350,15,4,5,60,68,75,16,8
01,Comuna 01,001,0001 ,0003,348,2,2,10,83,42,79,11,7
01,Comuna 01,001,0001 ,0004,350,11,3,5,86,59,85,13,5
01,Comuna 01,001,0001 ,0005,349,9,1,4,77,44,71,16,6
01,Comuna 01,001,0001 ,0006,350,0,0,0,0,0,0,0,0
01,Comuna 01,001,0001 ,0007,348,16,0,8,71,57,74,21,8
01,Comuna 01,001,0001 ,0008,347,13,0,3,80,45,91,15,6
01,Comuna 01,001,0001 ,0009,348,12,3,9,68,73,75,16,7
01,Comuna 01,001,0001 ,0010,348,19,2,6,73,75,80,10,2
01,Comuna 01,001,0001 ,0011,349,10,0,6,79,60,66,17,10
01,Comuna 01,001,0001 ,0012,348,16,1,6,75,51,78,22,8
01,Comuna 01,001,0001 ,0013,350,12,3,9,63,65,75,12,11
01,Comuna 01,001,0001 ,0014,347,13,0,9,66,66,86,11,4
01,Comuna 01,001,0001 ,0015,347,11,3,5,72,52,73,15,10
01,Comuna 01,001,0001 ,0016,350,16,0,7,69,63,78,13,3
01,Comuna 01,001,0001 ,0017,348,14,0,5,83,51,73,15,8
01,Comuna 01,001,0001 ,0018,350,11,2,10,67,67,81,12,5
01,Comuna 01,001,0001 ,0019,347,8,2,9,64,68,90,16,7
01,Comuna 01,001,0001 ,0020,349,18,1,8,72,61,77,9,7
01,Comuna 01,001,0001 ,0021,349,12,1,5,72,59,82,18,1
01,Comuna 01,001,0001 ,0022,349,18,4,6,63,65,77,15,5
01,Comuna 01,001,0001 ,0023,347,11,0,10,66,66,73,9,11
01,Comuna 01,001,0001 ,0024,349,11,3,9,85,58,76,14,6
01,Comuna 01,001,0001 ,0025,348,16,0,0,86,49,70,11,12
01,Comuna 01,001,0001 ,0026,349,13,4,4,75,55,84,8,6
01,Comuna 01,001,0001 ,0027,348,3,0,11,63,76,88,22,4
01,Comuna 01,001,0001 ,0028,348,8,3,11,69,82,65,12,3
01,Comuna 01,001,0001 ,0029,347,11,2,7,77,61,76,14,5
01,Comuna 01,001,0001 ,0030,349,17,6,10,72,61,67,24,10
01,Comuna 01,001,0001 ,0031,349,20,5,7,86,62,57,12,12
01,Comuna 01,001,0002 ,0032,342,11,7,6,81,46,68,14,8
01,Comuna 01,001,0002 ,0033,346,1,9,4,65,52,90,48,40
01,Comuna 01,001,0002 ,0034,343,21,3,7,73,55,71,15,9
01,Comuna 01,001,0002 ,0035,341,15,1,6,107,53,55,11,4
01,Comuna 01,001,0002 ,0036,342,13,1,8,63,60,70,11,5
01,Comuna 01,001,0002 ,0037,341,12,8,5,81,49,65,10,14
01,Comuna 01,001,0002 ,0038,343,13,4,8,80,39,78,14,5
01,Comuna 01,001,0002 ,0039,343,7,3,9,68,53,67,16,4
01,Comuna 01,001,0002 ,0040,342,13,4,4,84,60,69,12,8
01,Comuna 01,001,0002 ,0041,342,12,4,6,76,60,75,20,8
01,Comuna 01,001,0002 ,0042,341,17,3,14,70,60,56,9,12
01,Comuna 01,001,0002 ,0043,342,12,4,7,50,57,68,14,6
01,Comuna 01,001,0002 ,0044,341,17,0,6,69,52,79,12,6
01,Comuna 01,001,0002 ,0045,341,13,2,7,74,58,57,18,4
01,Comuna 01,001,0002 ,0046,343,15,2,7,85,52,65,17,8
01,Comuna 01,001,0002 ,0047,344,16,1,11,67,74,60,9,5
01,Comuna 01,001,0002 ,0048,341,10,4,11,60,85,61,21,9
01,Comuna 01,001,0002 ,0049,342,10,4,6,80,53,73,9,12
01,Comuna 01,001,0002 ,0050,344,13,0,9,63,60,86,8,10
01,Comuna 01,001,0002 ,0051,344,15,5,5,76,58,72,7,6
01,Comuna 01,001,0002 ,0052,342,14,5,8,69,51,75,16,4
01,Comuna 01,001,0002 ,0053,346,14,3,8,70,47,84,16,6
01,Comuna 01,001,0002 ,0054,342,22,3,5,65,57,79,8,8
01,Comuna 01,001,0002 ,0055,342,11,6,5,59,60,75,14,12
01,Comuna 01,001,0002 ,0056,344,12,3,4,73,62,67,9,10
01,Comuna 01,001,0002 ,0057,342,3,0,7,73,56,66,14,5
01,Comuna 01,001,0002 ,0058,344,20,2,11,65,51,82,16,4
01,Comuna 01,001,0002 ,0059,343,24,1,6,64,68,63,16,6
01,Comuna 01,001,0002 ,0060,342,11,2,5,84,54,67,13,4
01,Comuna 01,001,0002 ,0061,341,11,3,11,56,55,83,12,7
01,Comuna 01,001,0002 ,0062,343,16,3,7,82,51,64,7,8
01,Comuna 01,001,0003 ,0063,316,8,1,3,14,59,153,2,1
01,Comuna 01,001,0003 ,0064,313,5,1,1,25,71,132,3,6
01,Comuna 01,001,0003 ,0065,314,12,0,2,26,58,149,3,0
01,Comuna 01,001,0003 ,0066,313,7,2,4,30,66,143,4,1
01,Comuna 01,001,0003 ,0067,314,11,0,2,27,66,119,2,3
01,Comuna 01,001,0004 ,0068,342,10,1,2,30,56,158,2,0
01,Comuna 01,001,0004 ,0069,342,8,1,2,16,76,161,9,0
01,Comuna 01,001,0004 ,0070,343,0,0,0,24,83,131,7,3
01,Comuna 01,001,0004 ,0071,342,9,1,4,24,64,163,3,1
01,Comuna 01,001,0004 ,0072,342,13,0,2,26,81,144,1,0
01,Comuna 01,001,0005 ,0073,350,17,0,0,110,42,31,11,12
01,Comuna 01,001,0005 ,0074,351,0,0,1,116,17,50,13,8
01,Comuna 01,001,0005 ,0075,352,18,4,1,121,23,39,11,6
01,Comuna 01,001,0005 ,0076,357,0,0,3,114,17,43,6,8
01,Comuna 01,001,0005 ,0077,356,22,5,0,110,36,59,15,4
01,Comuna 01,001,0005 ,0078,354,0,0,0,0,0,0,0,0
01,Comuna 01,001,0005 ,0079,352,17,2,1,112,24,43,10,8
01,Comuna 01,001,0005 ,0080,351,12,1,4,118,24,40,11,2
01,Comuna 01,001,0005 ,0081,352,27,8,4,106,19,36,14,4
01,Comuna 01,001,0005 ,0082,355,25,1,1,122,25,46,8,5
01,Comuna 01,001,0005 ,0083,353,0,7,3,123,25,47,8,8
01,Comuna 01,001,0005 ,0084,353,20,4,3,122,27,40,14,5
01,Comuna 01,001,0005 ,0085,351,26,0,0,127,32,39,8,11
01,Comuna 01,001,0005 ,0086,350,40,4,6,104,23,36,12,1
01,Comuna 01,001,0005 ,0087,350,5,4,1,105,18,46,11,4
01,Comuna 01,001,0005 ,0088,350,3,3,3,102,24,41,11,3
01,Comuna 01,001,0005 ,0089,352,0,0,3,104,21,50,6,2
01,Comuna 01,001,0005 ,0090,354,16,3,2,114,22,37,8,7
01,Comuna 01,001,0005 ,0091,353,15,9,3,15,18,58,13,2
01,Comuna 01,001,0005 ,0092,350,21,7,1,116,27,35,16,2
01,Comuna 01,001,0005 ,0093,354,21,6,4,106,21,52,12,11
01,Comuna 01,001,0005 ,0094,354,11,10,3,134,21,56,6,2
