codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0038,0047,0105,0109,0513,0529
07,Rawson,001,0001 ,0001,329,11,6,55,6,13,13,9,8,107
07,Rawson,001,0001 ,0002,329,4,9,45,12,25,9,14,10,110
07,Rawson,001,0001 ,0003,329,9,7,30,11,12,6,14,2,145
07,Rawson,001,0001 ,0004,328,6,5,54,7,16,5,15,9,121
07,Rawson,001,0001 ,0600,303,14,7,48,11,18,9,7,5,129
07,Rawson,001,0001 ,0601,302,8,6,45,11,26,9,14,5,103
07,Rawson,001,0001 ,0602,302,1,10,48,7,18,3,12,2,129
07,Rawson,001,0001 ,0603,302,4,7,35,6,13,6,9,8,138
07,Rawson,001,0002 ,0005,341,6,12,49,13,14,7,16,18,109
07,Rawson,001,0002 ,0006,340,0,0,55,6,18,7,14,7,104
07,Rawson,001,0002 ,0007,340,6,8,55,4,18,8,17,11,113
07,Rawson,001,0002 ,0008,340,3,8,51,8,17,12,14,14,122
07,Rawson,001,0002 ,0009,340,39,0,51,5,15,6,18,10,121
07,Rawson,001,0002 ,0604,308,0,11,61,8,21,10,16,7,117
07,Rawson,001,0002 ,0605,308,7,9,57,10,12,11,15,8,97
07,Rawson,001,0002 ,0606,308,12,1,54,6,19,11,12,7,111
07,Rawson,001,0002 ,0607,307,0,0,0,0,0,0,0,0,0
07,Rawson,001,0002 ,0608,307,7,7,47,3,7,9,17,9,137
07,Rawson,001,0003 ,0010,340,2,15,75,11,13,11,15,3,123
07,Rawson,001,0003 ,0011,340,2,6,64,11,20,13,12,18,128
07,Rawson,001,0003 ,0012,339,9,4,63,10,15,16,11,8,132
07,Rawson,001,0003 ,0013,339,6,10,61,8,14,9,9,11,144
07,Rawson,001,0003 ,0014,339,1,7,50,8,19,8,19,11,126
07,Rawson,001,0003 ,0015,339,13,13,52,14,19,10,16,7,120
07,Rawson,001,0003 ,0016,339,10,8,55,8,12,12,11,13,129
07,Rawson,001,0003 ,0017,339,6,12,58,4,7,9,15,18,122
07,Rawson,001,0003 ,0018,339,13,8,55,7,20,9,18,11,116
07,Rawson,001,0003 ,0019,339,11,13,54,10,9,9,12,24,131
07,Rawson,001,0003 ,0020,339,6,5,40,14,15,10,24,11,135
07,Rawson,001,0003 ,0021,339,2,8,54,10,20,7,11,4,138
07,Rawson,001,0003 ,0022,339,7,6,58,5,18,6,22,8,137
07,Rawson,001,0003 ,0023,339,4,10,75,7,13,4,19,11,124
07,Rawson,001,0003 ,0024,339,2,10,54,12,18,9,15,12,139
07,Rawson,001,0003 ,0025,339,5,1,52,13,17,12,12,12,129
07,Rawson,001,0003 ,0609,353,7,9,58,9,19,6,14,12,149
07,Rawson,001,0003 ,0610,353,8,10,61,7,27,6,15,14,144
07,Rawson,001,0003 ,0611,353,7,7,64,3,23,3,15,14,153
07,Rawson,001,0003 ,0612,353,3,17,70,8,15,8,18,7,148
07,Rawson,001,0003 ,0613,353,2,0,70,4,20,8,21,5,152
07,Rawson,001,0003 ,0614,353,5,16,78,4,17,9,17,9,127
07,Rawson,001,0003 ,0615,353,11,11,54,5,15,7,18,10,153
07,Rawson,001,0003 ,0616,352,7,0,56,6,19,13,24,6,129
07,Rawson,001,0003 ,0617,352,7,11,66,9,22,8,15,13,134
07,Rawson,001,0003 ,0618,352,9,7,67,4,21,7,19,4,159
07,Rawson,001,0003 ,0619,352,7,15,72,7,18,5,16,16,133
07,Rawson,001,0003 ,0620,352,3,3,72,7,18,9,22,4,151
07,Rawson,001,0003 ,0621,352,9,12,67,7,14,11,17,11,147
07,Rawson,001,0003 ,0622,352,5,19,57,0,19,13,17,16,136
07,Rawson,001,0003 ,0623,352,4,26,58,6,16,5,16,6,139
07,Rawson,001,0003 ,0624,352,2,11,71,7,19,9,28,9,138
07,Rawson,001,0004 ,0026,253,8,9,37,10,14,6,11,7,103
07,Rawson,001,0004 ,0027,253,4,8,41,14,10,12,13,7,82
07,Rawson,001,0004 ,0028,253,7,0,46,3,11,6,13,10,90
07,Rawson,001,0004 ,0625,251,2,8,36,6,13,10,11,1,104
07,Rawson,001,0004 ,0626,251,6,5,41,12,17,6,7,3,106
07,Rawson,001,0004 ,0627,250,1,11,39,6,17,9,12,7,102
07,Rawson,001,0005 ,0029,343,11,0,53,14,24,11,18,11,110
07,Rawson,001,0005 ,0030,342,9,10,55,6,25,8,18,9,105
07,Rawson,001,0005 ,0031,342,3,1,75,11,19,16,12,10,100
07,Rawson,001,0005 ,0032,342,8,5,60,8,22,16,10,11,100
07,Rawson,001,0005 ,0033,342,3,10,68,8,18,15,18,14,117
07,Rawson,001,0005 ,0628,301,7,3,76,10,22,12,16,7,91
07,Rawson,001,0005 ,0629,301,8,1,54,9,21,14,15,8,95
07,Rawson,001,0005 ,0630,300,3,13,53,8,24,9,18,7,84
07,Rawson,001,0005 ,0631,300,1,7,52,8,24,12,15,4,107
07,Rawson,001,0005 ,0632,300,5,11,53,7,30,8,14,5,99
07,Rawson,001,0005 ,0633,300,12,7,56,8,22,7,18,9,103
07,Rawson,001,0006 ,0034,332,7,12,28,4,8,4,23,7,168
07,Rawson,001,0006 ,0035,332,8,10,30,4,12,7,13,11,155
07,Rawson,001,0006 ,0036,332,10,8,30,9,17,10,7,14,155
07,Rawson,001,0006 ,0037,332,4,4,31,13,12,16,14,8,158
07,Rawson,001,0006 ,0038,331,6,14,41,12,13,7,10,9,155
07,Rawson,001,0006 ,0634,356,4,11,37,4,19,11,21,8,184
07,Rawson,001,0006 ,0635,355,4,9,40,3,16,10,15,11,186
07,Rawson,001,0006 ,0636,355,8,24,30,6,15,15,14,8,169
07,Rawson,001,0006 ,0637,355,6,6,49,8,16,9,11,10,192
07,Rawson,001,0006 ,0638,355,5,13,36,11,13,15,13,11,171
07,Rawson,001,0007 ,0039,342,13,6,38,11,11,10,14,7,142
07,Rawson,001,0007 ,0040,342,7,11,25,11,13,13,11,13,143
