codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00052,00054,00009,00061,00060
03,011,POMÁN,01351,045339,0,0,1,4,0,0,0,132,41,4,2
03,011,POMÁN,01351,045340,0,0,0,7,3,136,0,0,39,1,2
03,011,POMÁN,01352,045341,0,0,12,0,0,156,0,0,32,0,0
03,011,POMÁN,01352,045342,0,0,10,0,0,1,0,0,29,0,172
03,011,POMÁN,01353,045343,0,0,0,0,1,184,0,1,52,0,0
03,011,POMÁN,01354,045344,0,0,91,0,0,136,0,0,37,0,0
03,011,POMÁN,01354,045345,0,0,0,0,0,177,0,1,39,0,1
03,011,POMÁN,01354,045346,0,0,37,2,0,195,0,0,34,0,0
03,011,POMÁN,01354,045347,0,0,2,0,0,184,4,0,38,0,0
03,011,POMÁN,01354,045348,0,0,29,2,1,179,2,0,34,1,1
03,011,POMÁN,01354,045349,0,0,0,0,1,176,1,0,46,0,0
03,011,POMÁN,01354,045350,0,0,30,2,0,170,0,1,54,0,0
03,011,POMÁN,01355,045351,0,0,0,2,0,192,0,0,37,0,0
03,011,POMÁN,01355,045352,0,0,7,2,0,195,0,0,37,1,0
03,011,POMÁN,01355,045353,0,0,20,0,0,191,0,0,42,0,0
03,011,POMÁN,01356,045354,0,0,41,0,0,182,0,1,33,0,0
03,011,POMÁN,01356,045355,0,0,26,0,1,170,0,0,51,0,0
03,011,POMÁN,01356,045356,0,0,12,3,0,187,1,0,54,0,1
03,011,POMÁN,01356,045357,0,0,31,0,3,181,4,0,42,1,1
03,011,POMÁN,01356,045358,0,0,32,0,3,165,0,2,56,0,0
03,011,POMÁN,01356,045359,0,0,29,4,1,186,1,0,38,0,0
03,011,POMÁN,01356,045360,0,0,33,1,3,168,0,0,51,0,0
03,011,POMÁN,01356,045361,0,0,23,0,3,194,0,1,41,0,0
03,012,ANDALGALÁ,01357,045362,0,0,21,2,0,204,0,0,38,0,0
03,012,ANDALGALÁ,01357,045363,0,0,2,1,0,202,0,0,30,1,0
03,012,ANDALGALÁ,01357,045364,0,0,19,3,0,208,0,0,30,0,0
03,012,ANDALGALÁ,01357,045365,0,0,16,0,0,195,1,0,39,2,1
03,012,ANDALGALÁ,01357,045366,0,0,10,1,0,199,0,1,44,0,0
03,012,ANDALGALÁ,01357,045367,0,0,21,3,0,217,0,0,23,0,2
03,012,ANDALGALÁ,01357,045368,0,0,11,1,1,227,0,0,21,0,0
03,012,ANDALGALÁ,01358,045369,0,0,0,1,0,65,0,0,2,0,1
03,012,ANDALGALÁ,01359,045370,0,0,0,1,0,34,0,0,14,0,0
03,012,ANDALGALÁ,01360,045371,0,0,49,3,0,104,2,2,95,0,2
03,012,ANDALGALÁ,01360,045372,0,0,0,5,0,0,1,1,106,0,2
03,012,ANDALGALÁ,01360,045373,0,0,50,5,2,98,0,0,85,0,2
03,012,ANDALGALÁ,01360,045374,0,0,40,5,4,80,0,0,95,0,0
03,012,ANDALGALÁ,01360,045375,0,0,45,3,2,95,0,0,108,0,0
03,012,ANDALGALÁ,01360,045376,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,01360,045377,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,01360,045378,0,0,21,6,3,139,0,0,66,0,0
03,012,ANDALGALÁ,01360,045379,0,0,34,3,5,111,0,0,79,0,1
03,012,ANDALGALÁ,01360,045380,0,0,0,109,2,0,0,0,93,0,0
03,012,ANDALGALÁ,01360,045381,0,0,40,3,2,115,0,0,91,2,0
03,012,ANDALGALÁ,01360,045382,0,0,35,3,1,121,1,0,69,0,0
03,012,ANDALGALÁ,01360,045383,0,0,42,5,4,106,0,0,96,3,0
03,012,ANDALGALÁ,01360,045384,0,0,0,2,3,87,0,0,101,0,3
03,012,ANDALGALÁ,01360,045385,0,0,31,2,2,99,2,0,104,0,1
03,012,ANDALGALÁ,01360,045386,0,0,0,3,1,115,0,1,101,0,1
03,012,ANDALGALÁ,01360,045387,0,0,33,4,5,114,1,0,70,0,0
03,012,ANDALGALÁ,01360,045388,0,0,4,0,2,113,1,0,78,0,3
03,012,ANDALGALÁ,01360,045389,0,0,0,4,1,118,0,0,87,0,0
03,012,ANDALGALÁ,01360,045390,0,0,0,0,0,0,1,0,93,1,0
03,012,ANDALGALÁ,01360,045391,0,0,2,5,0,115,0,0,79,0,0
03,012,ANDALGALÁ,01360,045392,0,0,0,1,0,98,1,1,110,0,0
03,012,ANDALGALÁ,01360,045393,0,0,2,9,6,115,0,1,79,1,3
03,012,ANDALGALÁ,01360,045394,0,0,35,4,5,122,2,0,55,0,0
03,012,ANDALGALÁ,01360,045395,0,0,45,5,1,100,1,1,106,0,0
03,012,ANDALGALÁ,01360,045396,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,01361,045397,0,0,45,5,4,104,0,3,100,2,0
03,012,ANDALGALÁ,01361,045398,0,0,42,5,2,105,1,0,94,0,1
03,012,ANDALGALÁ,01361,045399,0,0,0,6,0,103,0,1,94,0,1
03,012,ANDALGALÁ,01361,045400,0,0,2,6,1,81,1,0,88,2,1
03,012,ANDALGALÁ,01361,045401,0,0,0,7,3,93,1,0,98,2,0
03,012,ANDALGALÁ,01362,045402,0,0,50,2,0,139,0,0,69,1,1
03,012,ANDALGALÁ,01363,045403,0,0,0,0,0,0,0,0,0,0,0
03,012,ANDALGALÁ,01364,045404,0,0,4,0,0,142,0,0,24,1,0
03,012,ANDALGALÁ,01365,045405,0,0,3,3,3,107,0,0,71,0,0
03,012,ANDALGALÁ,01365,045406,0,0,59,3,5,109,1,0,57,1,1
03,012,ANDALGALÁ,01365,045407,0,0,0,3,3,127,0,0,68,0,1
03,012,ANDALGALÁ,01365,045408,0,0,35,3,7,120,2,1,77,0,0
03,012,ANDALGALÁ,01365,045409,0,0,28,9,1,102,1,1,75,1,1
03,012,ANDALGALÁ,01366,045410,0,0,0,0,1,20,0,0,1,0,0
03,012,ANDALGALÁ,01367,045411,0,0,14,0,0,0,0,0,0,0,0
03,013,BELÉN,01368,045412,0,0,0,0,0,3,0,3,7,0,1
03,013,BELÉN,01369,045413,0,0,0,1,1,114,0,0,111,0,0
03,013,BELÉN,01369,045414,0,0,0,0,0,86,0,0,133,0,1
03,013,BELÉN,01369,045415,0,0,0,0,0,0,0,0,0,0,0
03,013,BELÉN,01369,045416,0,0,0,1,0,150,0,0,0,0,0
03,013,BELÉN,01370,045417,0,0,0,0,0,18,0,0,47,0,0
03,013,BELÉN,01371,045418,0,0,0,0,0,1,46,0,0,2,0
03,013,BELÉN,01371,045419,0,0,0,5,0,77,26,0,83,0,1
03,013,BELÉN,01372,045420,0,0,12,16,1,199,0,0,34,0,0
03,013,BELÉN,01372,045421,0,0,24,11,0,191,1,0,41,0,0
03,013,BELÉN,01372,045422,0,0,23,23,1,161,0,0,55,0,0
03,013,BELÉN,01373,045423,0,0,19,20,1,202,1,0,16,0,0
03,013,BELÉN,01373,045424,0,0,0,28,0,188,1,0,18,0,1
03,013,BELÉN,01374,045425,0,0,1,25,0,201,0,0,23,1,0
03,013,BELÉN,01375,045426,0,0,6,0,2,52,0,0,45,0,0
03,013,BELÉN,01376,045427,0,0,12,4,0,129,0,0,107,0,1
03,013,BELÉN,01376,045428,0,0,20,0,0,108,0,0,123,0,0
03,013,BELÉN,01376,045429,0,0,2,0,0,133,0,0,96,0,1
03,013,BELÉN,01376,045430,0,0,0,0,0,106,0,1,128,1,0
03,013,BELÉN,01376,045431,0,0,0,0,0,126,0,0,108,1,0
03,013,BELÉN,01377,045432,0,0,23,6,5,138,1,0,53,0,2
03,013,BELÉN,01377,045433,0,0,35,5,4,150,1,1,48,0,1
03,013,BELÉN,01377,045434,0,0,23,8,1,155,0,1,68,1,0
03,013,BELÉN,01377,045435,0,0,23,13,4,129,1,1,60,0,0
03,013,BELÉN,01377,045436,0,0,22,8,2,170,0,0,56,1,1
03,013,BELÉN,01377,045437,0,0,5,5,0,164,0,0,47,0,1
03,013,BELÉN,01378,045438,0,0,14,4,0,87,0,0,28,0,0
03,013,BELÉN,01379,045439,0,0,1,2,0,78,0,0,65,0,0
03,013,BELÉN,01379,045440,0,0,72,0,1,81,0,0,75,0,0
03,013,BELÉN,01380,045441,0,0,1,7,0,127,0,1,33,1,0
03,013,BELÉN,01380,045442,0,0,1,7,0,120,0,0,40,0,0
03,013,BELÉN,01380,045443,0,0,0,0,0,101,0,0,63,0,0
03,013,BELÉN,01381,045444,0,0,38,3,6,0,0,0,85,1,0
03,013,BELÉN,01381,045445,0,0,28,1,2,108,0,1,100,0,0
03,013,BELÉN,01381,045446,0,0,54,0,2,123,1,0,73,0,1
03,013,BELÉN,01381,045447,0,0,36,3,1,109,0,0,101,1,2
03,013,BELÉN,01381,045448,0,0,53,0,0,108,0,0,86,3,0
03,013,BELÉN,01381,045449,0,0,34,5,0,110,0,0,91,0,0
03,013,BELÉN,01381,045450,0,0,3,6,0,139,0,0,80,0,2
03,013,BELÉN,01381,045451,0,0,7,5,2,116,1,1,98,0,0
03,013,BELÉN,01381,045452,0,0,40,1,0,100,0,0,98,1,2
03,013,BELÉN,01381,045453,0,0,41,106,0,3,0,4,0,1,106
03,013,BELÉN,01381,045454,0,0,0,3,0,99,0,1,101,0,1
03,013,BELÉN,01381,045455,0,0,0,3,6,101,0,0,95,1,0
03,013,BELÉN,01381,045456,0,0,29,3,4,120,0,0,92,0,0
03,013,BELÉN,01381,045457,0,0,37,4,4,90,0,1,105,1,0
03,013,BELÉN,01381,045458,0,0,44,0,4,99,0,0,100,2,0
03,013,BELÉN,01381,045459,0,0,4,3,1,112,0,0,77,0,0
03,013,BELÉN,01381,045460,0,0,0,0,0,94,1,1,91,1,0
03,013,BELÉN,01381,045461,0,0,48,5,5,114,0,0,86,0,1
03,013,BELÉN,01381,045462,0,0,26,6,6,112,0,2,85,1,0
03,013,BELÉN,01381,045463,0,0,39,1,3,127,1,1,79,0,1
03,013,BELÉN,01381,045464,0,0,35,5,4,113,0,0,85,1,3
03,013,BELÉN,01381,045465,0,0,48,0,0,123,0,0,70,0,0
03,013,BELÉN,01381,045466,0,0,3,5,2,126,0,0,102,0,2
03,013,BELÉN,01381,045467,0,0,3,7,0,112,0,1,91,5,0
03,013,BELÉN,01381,045468,0,0,44,3,0,111,0,0,87,1,1
03,013,BELÉN,01381,045469,0,0,3,0,4,120,0,0,90,0,1
03,013,BELÉN,01381,045470,0,0,0,4,1,120,0,0,95,0,0
03,013,BELÉN,01381,045471,0,0,42,10,2,128,0,0,69,0,0
03,013,BELÉN,01381,045472,0,0,54,3,0,108,1,0,80,0,1
03,013,BELÉN,01381,045473,0,0,35,3,2,100,1,0,85,1,0
03,013,BELÉN,01381,045474,0,0,1,0,2,115,1,0,102,1,0
03,013,BELÉN,01381,045475,0,0,44,4,1,114,0,0,96,2,0
03,013,BELÉN,01381,045476,0,0,44,4,1,115,0,0,67,2,2
03,013,BELÉN,01381,045477,0,0,31,1,3,108,2,0,101,0,2
03,013,BELÉN,01381,045478,0,0,4,4,3,110,0,1,76,0,0
03,013,BELÉN,01382,045479,0,0,3,3,0,69,0,1,71,0,0
03,013,BELÉN,01382,045480,0,0,40,0,0,79,0,0,63,0,0
03,013,BELÉN,01382,045481,0,0,29,2,1,65,1,0,89,1,2
03,013,BELÉN,01383,045482,0,0,0,0,0,0,0,0,31,0,0
03,013,BELÉN,01384,045483,0,0,0,0,0,5,0,0,35,0,0
03,013,BELÉN,01385,045484,0,0,2,0,0,15,0,0,65,0,0
03,015,TINOGASTA,01386,045485,0,0,1,7,0,111,2,0,16,3,1
03,015,TINOGASTA,01387,045486,0,0,0,0,1,62,0,0,14,0,0
03,015,TINOGASTA,01388,045487,0,0,16,2,1,101,0,0,17,0,0
03,015,TINOGASTA,01388,045488,0,0,16,5,0,92,0,0,24,0,0
03,015,TINOGASTA,01389,045489,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,01389,045490,0,0,0,42,0,147,0,0,32,0,0
03,015,TINOGASTA,01390,045491,0,0,26,5,0,92,0,0,127,0,0
03,015,TINOGASTA,01390,045492,0,0,33,9,0,90,1,0,123,0,0
03,015,TINOGASTA,01390,045493,0,0,32,9,0,118,0,0,76,0,0
03,015,TINOGASTA,01390,045494,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,01390,045495,0,0,1,2,1,94,0,1,115,0,0
03,015,TINOGASTA,01390,045496,0,0,49,4,0,109,2,0,77,0,1
03,015,TINOGASTA,01390,045497,0,0,0,6,0,87,0,0,100,0,0
03,015,TINOGASTA,01390,045498,0,0,39,3,0,102,1,0,89,1,0
03,015,TINOGASTA,01390,045499,0,0,32,0,0,105,0,0,107,0,0
03,015,TINOGASTA,01390,045500,0,0,32,5,0,98,1,0,110,0,0
03,015,TINOGASTA,01390,045501,0,0,2,6,1,111,0,1,98,0,0
03,015,TINOGASTA,01390,045502,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,01391,045503,0,0,24,0,0,56,0,0,41,0,0
03,015,TINOGASTA,01392,045504,0,0,12,0,0,97,0,0,16,0,1
03,015,TINOGASTA,01393,045505,0,0,1,2,0,27,1,0,24,0,0
03,015,TINOGASTA,01394,045506,0,0,29,7,0,100,0,0,80,0,1
03,015,TINOGASTA,01394,045507,0,0,0,5,0,90,0,0,109,0,0
03,015,TINOGASTA,01394,045508,0,0,2,4,0,84,3,0,82,0,0
03,015,TINOGASTA,01395,045509,0,0,19,2,0,128,1,0,70,0,0
03,015,TINOGASTA,01395,045510,0,0,35,1,0,115,0,0,83,1,0
03,015,TINOGASTA,01395,045511,0,0,35,1,0,121,0,0,86,0,0
03,015,TINOGASTA,01396,045512,0,0,11,2,0,156,0,0,40,0,0
03,015,TINOGASTA,01396,045513,0,0,18,1,2,142,0,0,61,0,0
03,015,TINOGASTA,01397,045514,0,0,7,1,0,69,0,0,18,0,0
03,015,TINOGASTA,01398,045515,0,0,20,9,0,138,0,1,46,0,0
03,015,TINOGASTA,01398,045516,0,0,0,17,0,153,0,1,43,0,1
03,015,TINOGASTA,01399,045517,0,0,0,3,0,98,0,0,76,0,0
03,015,TINOGASTA,01400,045518,0,0,27,4,0,94,0,0,107,1,0
03,015,TINOGASTA,01401,045519,0,0,34,25,4,109,1,0,55,0,1
03,015,TINOGASTA,01401,045520,0,0,32,14,1,146,0,0,33,0,2
03,015,TINOGASTA,01401,045521,0,0,33,18,7,116,0,1,47,2,1
03,015,TINOGASTA,01401,045522,0,0,35,12,0,119,0,0,51,0,1
03,015,TINOGASTA,01401,045523,0,0,0,0,0,0,0,0,0,0,0
03,015,TINOGASTA,01401,045524,0,0,0,20,0,138,0,0,50,0,0
03,015,TINOGASTA,01401,045525,0,0,46,19,1,149,0,0,24,0,0
03,015,TINOGASTA,01401,045526,0,0,0,13,1,144,1,1,45,0,1
03,015,TINOGASTA,01401,045527,0,0,2,17,0,140,0,0,52,3,1
03,015,TINOGASTA,01401,045528,0,0,35,17,1,136,0,0,42,0,0
03,015,TINOGASTA,01401,045529,0,0,0,114,5,112,0,4,57,2,2
03,015,TINOGASTA,01401,045530,0,0,34,18,1,109,1,1,45,1,0
03,015,TINOGASTA,01401,045531,0,0,0,20,0,137,0,0,43,0,1
03,015,TINOGASTA,01401,045532,0,0,33,19,3,95,0,0,59,0,0
03,015,TINOGASTA,01401,045533,0,0,0,22,0,149,0,0,28,0,0
03,015,TINOGASTA,01401,045534,0,0,2,20,1,125,1,0,51,0,1
03,015,TINOGASTA,01401,045535,0,0,38,18,0,115,1,2,45,0,0
03,015,TINOGASTA,01401,045536,0,0,28,12,0,129,1,0,52,0,0
03,015,TINOGASTA,01401,045537,0,0,0,15,3,136,0,2,40,2,0
03,015,TINOGASTA,01401,045538,0,0,31,19,2,97,0,0,74,0,0
03,015,TINOGASTA,01401,045539,0,0,26,34,3,127,0,1,46,0,1
03,015,TINOGASTA,01401,045540,0,0,0,23,0,0,130,0,1,0,0
03,015,TINOGASTA,01401,045541,0,0,38,16,4,124,2,0,37,1,1
03,015,TINOGASTA,01401,045542,0,0,3,17,0,135,1,0,58,2,0
03,015,TINOGASTA,01401,045543,0,0,29,19,3,130,0,1,53,0,0
03,015,TINOGASTA,01401,045544,0,0,20,23,2,114,1,1,56,0,1
03,015,TINOGASTA,01401,045545,0,0,1,13,1,123,2,2,43,2,0
03,015,TINOGASTA,01401,045546,0,0,1,27,4,113,0,0,48,1,0
