codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0038,0050,0183,0501,0509
19,Capital,001,0002 ,0363,350,1,0,6,0,0,0,24,159
19,Capital,001,0002 ,0364,349,43,5,30,2,6,4,34,149
19,Capital,001,0002 ,0365,350,0,0,16,2,5,5,35,138
19,Capital,001,0002 ,0366,350,38,4,20,3,7,4,43,160
19,Capital,001,0002 ,0367,350,47,4,35,2,7,1,39,156
19,Capital,001,0002 ,0368,350,67,2,41,1,3,9,25,135
19,Capital,001,0002 ,0369,350,5,1,31,5,6,4,29,162
19,Capital,001,0002 ,0370,350,52,0,26,0,6,6,33,173
19,Capital,001,0002 ,0371,350,60,4,36,2,4,4,51,129
19,Capital,001,0002 ,0372,350,48,1,24,1,0,5,47,142
19,Capital,001,0002 ,0373,349,60,0,27,1,8,3,30,142
19,Capital,001,0002 ,0374,350,49,0,21,0,7,0,4,0
19,Capital,001,0002 ,0375,350,0,4,20,3,0,6,42,151
19,Capital,001,0002 ,0376,350,45,4,36,7,6,2,40,143
19,Capital,001,0002 ,0377,350,52,1,31,3,7,4,48,138
19,Capital,001,0002 ,0378,350,0,0,26,2,0,9,48,157
19,Capital,001,0002 ,0379,350,53,2,30,5,9,3,30,142
19,Capital,001,0002 ,0380,350,0,0,33,1,6,5,37,139
19,Capital,001,0002 ,0381,350,0,0,27,2,0,6,49,135
19,Capital,001,0002 ,0382,350,58,10,31,2,7,1,59,129
19,Capital,001,0002 ,0383,350,48,0,47,3,10,8,36,143
19,Capital,001,0002 ,0384,351,37,4,47,1,1,14,41,149
19,Capital,001,0002 ,0385,349,39,6,33,1,2,6,42,140
19,Capital,001,0002 ,0386,247,0,8,19,0,0,5,24,94
19,Capital,001,0003 ,0387,350,2,1,6,2,0,0,62,171
19,Capital,001,0003 ,0388,350,0,0,0,0,0,0,0,0
19,Capital,001,0003 ,0389,350,7,13,13,0,0,2,37,173
19,Capital,001,0003 ,0390,350,54,3,14,0,0,4,39,89
19,Capital,001,0003 ,0391,351,51,6,0,1,0,0,38,191
19,Capital,001,0003 ,0392,350,0,0,10,3,0,1,54,187
19,Capital,001,0003 ,0393,350,0,4,1,0,0,5,37,173
19,Capital,001,0003 ,0394,350,45,0,0,2,0,2,51,178
19,Capital,001,0003 ,0395,350,30,12,2,0,0,0,53,175
19,Capital,001,0003 ,0396,351,53,7,10,0,0,3,45,170
19,Capital,001,0003 ,0397,350,41,2,15,0,0,8,38,190
19,Capital,001,0003 ,0398,350,7,8,11,1,0,3,53,191
19,Capital,001,0003 ,0399,350,0,0,10,0,0,2,54,186
19,Capital,001,0003 ,0400,350,36,8,18,2,0,2,53,164
19,Capital,001,0003 ,0401,350,2,4,9,4,0,0,48,182
19,Capital,001,0003 ,0402,350,3,0,15,1,0,0,36,184
19,Capital,001,0003 ,0403,350,33,4,10,2,0,2,36,204
19,Capital,001,0003 ,0404,350,50,0,7,5,0,2,42,175
19,Capital,001,0003 ,0405,350,45,11,0,2,0,3,42,182
19,Capital,001,0003 ,0406,120,0,0,1,0,0,2,17,65
19,Capital,001,0004 ,0407,349,0,1,7,0,0,3,40,185
19,Capital,001,0004 ,0408,350,0,0,7,0,0,0,26,199
